site_id	JKid	ZYMO_Standard
1625212	15	13
1625231	14	14
1625239	13	14
1625330	15	16
1625343	12	13
1625344	11	13
1625456	7	4
1625477	6	6
1625618	6	11
1625657	9	9
1625735	13	10
1625756	12	11
1625821	14	13
1625823	15	12
1625861	16	9
1626033	7	10
1626036	7	10
1626037	6	9
1626124	3	9
1626170	3	9
1626179	4	10
1626193	5	14
1626205	5	14
1626212	5	13
1626222	5	13
1626233	5	11
1626248	9	13
1626263	10	11
1626272	10	11
1626275	10	10
1626296	13	9
1626350	12	6
1626444	12	7
1626461	11	7
1626488	11	7
1626522	15	7
1626593	10	3
1626621	16	6
1626630	17	7
1626635	17	7
1626638	18	7
1626780	11	4
1626819	14	3
1626824	14	5
1626826	14	5
1626836	13	6
1626850	14	6
1626892	10	8
1626939	12	9
1626971	12	11
1626975	11	10
1626976	11	10
1627013	11	10
1627019	11	9
1627038	15	9
1627052	15	8
1627272	12	6
1627287	12	6
1627304	10	8
1627305	9	8
1627332	9	6
1627377	10	6
1627437	10	6
1627448	12	5
1627503	9	7
1627530	9	9
1627539	10	14
1627608	8	17
1627732	13	14
1627882	8	6
1627883	8	6
1627884	8	6
1628016	8	15
1628033	8	15
1628036	7	15
1628144	17	11
1628145	15	11
1628191	12	7
1628221	10	8
1628236	10	9
1628276	10	11
1628314	6	11
1628317	6	10
1628344	7	12
1628379	5	10
1628431	5	8
1628440	3	8
1628460	4	10
1628494	4	9
1628498	3	7
1628548	5	8
1628563	4	12
1628611	11	16
1628619	9	17
1628720	12	14
1628749	12	11
1628764	13	11
1628773	15	9
1628794	13	6
1628797	17	9
1628800	16	9
1628801	17	8
1628809	17	8
1628815	17	8
1628816	16	8
1628856	17	6
1629019	15	13
1629021	13	12
1629063	20	13
1629131	20	9
1629158	16	7
1629213	14	9
1629258	15	8
1629311	15	6
1629312	15	5
1629313	15	4
1629316	15	5
1629396	14	8
1629440	13	12
1629463	12	12
1629465	12	12
1629480	10	12
1629489	10	12
1629510	7	11
1629559	3	9
1629606	7	6
1629624	9	6
1629626	9	6
1629651	14	4
1629722	16	3
1629747	15	3
1629771	15	3
1629773	16	3
1629789	14	4
1629801	14	4
1629813	13	4
1629816	12	4
1629824	14	5
1629828	14	4
1629939	5	6
1629979	7	6
1630005	10	8
1630006	10	8
1630054	11	7
1630056	11	7
1630058	11	7
1630060	11	7
1630143	9	10
1630144	9	10
1630145	9	10
1630155	10	8
1630159	10	9
1630203	11	8
1630205	11	8
1630292	13	6
1630293	15	6
1630295	14	6
1630309	12	5
1630529	17	7
1630559	19	8
1630613	13	8
1630707	7	4
1630783	8	7
1630824	9	7
1630830	8	6
1630833	9	6
1630845	9	6
1630854	8	7
1630861	5	7
1630896	7	8
1631013	15	5
1631031	11	5
1631072	8	3
1631120	4	5
1631129	4	5
1631139	3	6
1631143	4	5
1631327	13	11
1631335	16	11
1631346	14	11
1631404	14	11
1631462	13	6
1631481	9	4
1631539	10	7
1631551	9	5
1631608	13	6
1631621	17	12
1631664	17	11
1631685	19	10
1631687	19	10
1631688	19	10
1631771	19	10
1631803	18	13
1631806	17	14
1631833	15	12
1631834	15	13
1631893	11	12
1631906	10	12
1631908	10	16
1631909	10	16
1631950	7	12
1631960	8	12
1632001	9	10
1632094	8	4
1632278	9	8
1632286	10	8
1632290	10	8
1632292	11	8
1632306	13	8
1632310	14	8
1632311	14	8
1632385	18	6
1632406	18	5
1632431	17	8
1632432	17	9
1632448	17	11
1632460	16	10
1632482	14	12
1632484	14	11
1632581	7	10
1632582	7	10
1632592	5	10
1632628	7	12
1632662	9	13
1632676	12	14
1632685	12	14
1632704	12	17
1632715	13	17
1632731	10	14
1632743	10	15
1632767	9	10
1632888	7	3
1632903	7	3
1632909	7	3
1632920	7	5
1632938	4	4
1632949	3	3
1632955	3	3
1633020	8	6
1633023	9	6
1633025	11	6
1633027	10	7
1633030	10	7
1633031	10	6
1633032	9	5
1633101	13	8
1633102	13	8
1633169	13	14
1633170	13	14
1633171	13	14
1633175	10	13
1633178	10	13
1633180	10	13
1633183	10	13
1633300	9	7
1633412	9	4
1633418	10	5
1633441	7	5
1633510	7	3
1633605	4	11
1633615	4	11
1633681	4	16
1633688	5	12
1633836	10	7
1633837	11	7
1633838	11	7
1633911	6	5
1633912	5	5
1633914	6	5
1633949	11	12
1634074	12	16
1634094	11	17
1634096	11	17
1634102	7	16
1634105	9	15
1634108	9	15
1634112	9	14
1634155	10	17
1634242	10	15
1634272	14	11
1634393	17	13
1634585	12	9
1634634	10	9
1634639	12	8
1634679	13	8
1634690	13	4
1634738	11	4
1634796	11	9
1634873	13	8
1634886	13	9
1634891	12	8
1634908	11	6
1634910	10	5
1634911	10	5
1634914	10	5
1634927	9	8
1634940	9	10
1634944	9	10
1634953	8	10
1634964	8	10
1634965	8	12
1634970	8	12
1634971	8	12
1634972	8	11
1634977	8	11
1635049	7	12
1635083	13	9
1635116	11	7
1635118	13	6
1635121	13	7
1635122	15	7
1635199	14	8
1635282	11	10
1635283	12	10
1635426	12	7
1635427	12	7
1635428	12	7
1635462	12	6
1635465	11	5
1635474	9	5
1635576	13	7
1635577	12	7
1635578	12	7
1635621	17	11
1635639	19	12
1635645	17	9
1635659	16	9
1635663	15	8
1635666	17	12
1635693	15	13
1635732	16	16
1635747	16	13
1635822	8	6
1635940	1	2
1635987	6	7
1636012	8	8
1636021	8	11
1636043	15	13
1636089	14	17
1636139	19	15
1636156	20	15
1636171	20	11
1636192	14	10
1636256	13	3
1636264	15	3
1636267	15	3
1636275	18	5
1636298	15	6
1636303	10	5
1636338	13	5
1636375	14	9
1636377	15	10
1636380	15	9
1636483	12	6
1636509	12	7
1636510	12	7
1636513	12	7
1636521	12	6
1636530	12	8
1636539	10	8
1636545	9	7
1636561	5	8
1636585	8	8
1636608	11	9
1636638	12	11
1636639	12	10
1636640	12	10
1636641	12	11
1636643	12	10
1636644	12	10
1636647	13	11
1636659	14	12
1636662	13	14
1636721	14	8
1636722	14	8
1636734	14	9
1636755	15	6
1636790	15	7
1636791	15	8
1636830	13	5
1636836	15	6
1636866	16	9
1636878	15	7
1636897	12	9
1636899	13	9
1636900	13	9
1636914	10	11
1636932	11	11
1637091	14	11
1637116	14	12
1637211	14	9
1637214	14	11
1637310	18	6
1637361	18	5
1637413	16	3
1637427	17	5
1637433	20	5
1637451	14	8
1637463	12	10
1637481	12	10
1637484	12	12
1637501	10	13
1637505	10	13
1637526	11	13
1637528	10	12
1637566	18	11
1637586	16	10
1637607	18	6
1637610	18	5
1637651	16	2
1637655	15	3
1637661	17	3
1637700	12	3
1637718	11	3
1637736	11	1
1637832	11	2
1637835	11	2
1637850	11	3
1637892	8	2
1637907	9	5
1637910	9	6
1637955	5	7
1637956	5	7
1637957	5	7
1637958	5	7
1637964	6	8
1638003	7	7
1638027	9	9
1638066	7	6
1638096	7	7
1638103	7	6
1638105	7	6
1638108	7	6
1638114	6	5
1638132	4	4
1638165	4	3
1638183	2	2
1638186	2	2
1638198	2	6
1638201	1	7
1638222	1	7
1638240	3	8
1638267	7	9
1638297	7	9
1638342	11	6
1638381	13	5
1638408	9	6
1638412	10	7
1638415	9	7
1638420	9	9
1638463	7	13
1638480	7	15
1638498	7	14
1638561	4	8
1638616	3	2
1638619	2	1
1638621	2	1
1638622	2	1
1638625	2	1
1638626	2	1
1638632	3	1
1638633	3	1
1638666	5	3
1638678	5	3
1638693	7	5
1638696	7	5
1638734	10	6
1638753	10	6
1638812	11	8
1638927	13	8
1638933	12	8
1638966	11	8
1638969	14	8
1639014	14	9
1639041	12	12
1639125	15	11
1639143	15	13
1639221	15	10
1639263	13	10
1639287	14	8
1639359	12	10
1639375	11	8
1639388	9	8
1639408	8	8
1639420	8	13
1639431	5	11
1639445	5	10
1639471	4	10
1639518	4	9
1639527	4	12
1639540	4	12
1639547	4	12
1639581	7	7
1639583	7	7
1639618	7	7
1639632	8	6
1639648	8	7
1639650	8	8
1639652	8	8
1639657	7	7
1639663	6	6
1639676	6	5
1639678	7	5
1639912	8	3
1639930	7	2
1639959	11	3
1640018	8	4
1640019	8	4
1640020	8	4
1640021	8	4
1640096	13	6
1640107	12	5
1640110	10	5
1640111	10	5
1640195	8	8
1640313	7	12
1640324	11	12
1640342	12	10
1640415	14	9
1640486	8	11
1640487	8	10
1640490	7	11
1640491	6	12
1640634	14	5
1640675	12	5
1640690	13	7
1640707	11	8
1640753	9	7
1640777	11	6
1640974	7	17
1641002	7	14
1641119	10	6
1641134	9	4
1641164	10	3
1641167	12	4
1641176	9	4
1641239	5	12
1641242	5	12
1641266	4	12
1641269	3	12
1641276	3	13
1641277	3	13
1641290	3	13
1641296	3	13
1641315	1	13
1641316	1	13
1641371	6	9
1641442	16	10
1641451	15	11
1641462	19	10
1641464	19	10
1641465	19	10
1641529	14	10
1641617	12	5
1641655	19	4
1641673	20	5
1641827	19	5
1641972	10	14
1641978	10	13
1642009	11	9
1642015	11	8
1642049	11	9
1642051	11	9
1642126	9	8
1642183	10	9
1642196	9	6
1642198	9	5
1642199	9	6
1642212	10	2
1642228	11	3
1642246	12	3
1642258	12	4
1642264	11	4
1642312	12	3
1642327	15	4
1642330	12	4
1642451	12	2
1642507	14	4
1642593	16	6
1642634	20	8
1642696	17	6
1642698	18	6
1642748	13	7
1642789	14	8
1642804	14	9
1642820	14	8
1642933	20	11
1642942	19	9
1642947	18	10
1642957	18	10
1642983	16	9
1642999	9	8
1643013	11	7
1643015	11	7
1643016	11	7
1643018	11	7
1643029	9	7
1643146	5	11
1643150	7	11
1643151	7	12
1643160	8	12
1643162	7	10
1643164	7	13
1643165	7	13
1643185	7	9
1643266	11	9
1643285	12	7
1643287	13	8
1643289	13	7
1643300	14	10
1643301	14	9
1643302	12	8
1643412	16	14
1643430	16	14
1643433	17	14
1643464	15	10
1643503	15	8
1643555	12	7
1643713	12	6
1643726	6	5
1643900	4	1
1644041	5	6
1644062	8	7
1644077	8	11
1644080	9	13
1644181	9	13
1644199	10	14
1644200	9	14
1644284	5	11
1644302	5	12
1644341	3	8
1644368	1	13
1644372	1	11
1644383	1	11
1644425	1	13
1644428	1	15
1644449	1	11
1644465	1	13
1644482	2	15
1644492	5	17
1644626	12	16
1644653	10	10
1644665	9	6
1644677	8	7
1644686	10	7
1644689	11	10
1644713	7	14
1644733	10	14
1644742	9	15
1644767	11	13
1644770	11	12
1644799	11	11
1644816	13	13
1644892	16	10
1644893	19	10
1644914	17	14
1644917	17	13
1644948	14	15
1644950	12	14
1645024	16	10
1645057	18	9
1645081	19	6
1645084	20	6
1645123	20	5
1645141	20	6
1645207	15	6
1645210	15	6
1645213	15	6
1645237	17	8
1645302	15	11
1645303	15	11
1645304	15	11
1645305	14	11
1645309	15	12
1645312	15	12
1645351	14	10
1645375	14	13
1645399	12	12
1645451	9	12
1645452	9	12
1645486	6	10
1645492	8	12
1645525	6	10
1645578	16	10
1645612	17	7
1645614	17	6
1645617	17	6
1645676	19	6
1645682	20	6
1645714	15	2
1645756	16	5
1645762	15	5
1645763	15	4
1645764	16	4
1645783	14	7
1645792	17	7
1645795	16	7
1645876	9	6
1645896	10	9
1645914	9	7
1645931	8	5
1645951	5	6
1645952	5	6
1646014	9	6
1646017	8	6
1646020	7	6
1646023	9	13
1646029	8	13
1646122	12	11
1646158	13	17
1646210	13	15
1646213	15	14
1646215	15	15
1646228	15	15
1646230	13	14
1646233	15	14
1646234	15	13
1646247	18	14
1646302	12	8
1646326	18	10
1646337	18	7
1646352	18	8
1646367	18	8
1646368	18	9
1646369	18	8
1646403	18	10
1646440	19	7
1646454	18	6
1646472	19	15
1646486	13	15
1646488	14	15
1646646	9	14
1646647	9	14
1646666	9	10
1646721	5	16
1646725	5	17
1646730	2	17
1646733	3	17
1646739	3	17
1646766	2	15
1646775	3	16
1646784	3	16
1646821	3	12
1646829	3	11
1646832	4	11
1646856	5	6
1646889	7	4
1646922	8	7
1646924	8	7
1646925	8	6
1646928	7	7
1646940	7	8
1647006	8	11
1647024	10	14
1647027	9	14
1647030	11	15
1647042	15	14
1647063	15	14
1647073	14	12
1647074	14	12
1647076	13	12
1647077	14	12
1647093	18	9
1647147	18	15
1647151	16	14
1647169	14	12
1647170	13	11
1647172	12	13
1647177	14	13
1647178	13	11
1647181	13	13
1647195	11	15
1647215	12	15
1647216	12	13
1647252	8	16
1647257	9	15
1647353	13	14
1647365	12	14
1647393	14	13
1647412	11	16
1647413	13	16
1647440	13	11
1647523	13	13
1647561	15	14
1647562	15	13
1647564	17	13
1647597	16	12
1647663	16	9
1647699	16	8
1647712	15	7
1647731	20	9
1647758	18	11
1647842	17	10
1647853	14	8
1647869	11	8
1647870	11	8
1647884	8	6
1647911	3	4
1647929	4	4
1647941	3	3
1647947	3	2
1647950	3	2
1648137	6	6
1648182	6	4
1648203	6	4
1648212	4	2
1648342	4	6
1648343	4	7
1648347	5	7
1648348	5	6
1648350	5	6
1648352	5	7
1648385	10	10
1648386	11	11
1648451	19	14
1648493	18	9
1648495	17	9
1648498	18	9
1648508	15	7
1648533	14	8
1648534	14	8
1648536	13	7
1648664	17	3
1648676	17	4
1648689	18	3
1648761	15	4
1648762	14	4
1648765	15	4
1648778	15	4
1648780	15	4
1648838	17	2
1648913	15	3
1648919	13	3
1649134	14	12
1649198	10	9
1649387	3	12
1649465	6	6
1649495	4	10
1649498	5	13
1649558	10	16
1649657	15	16
1649715	8	14
1649723	7	11
1649797	6	11
1649843	5	9
1649861	8	7
1649870	9	7
1650137	9	11
1650161	17	11
1650162	15	10
1650164	16	11
1650296	10	10
1650305	5	12
1650306	5	12
1650311	4	12
1650312	4	12
1650332	4	11
1650386	10	11
1650403	12	12
1650470	20	8
1650713	9	4
1650774	14	3
1650776	14	4
1650831	14	1
1650835	13	2
1650838	13	2
1650841	13	2
1650843	14	1
1650850	13	3
1650967	9	10
1651005	8	9
1651064	4	12
1651145	5	11
1651280	11	13
1651391	19	4
1651406	18	2
1651547	11	7
1651592	10	14
1651613	9	17
1651632	13	16
1651658	10	17
1651851	8	13
1651895	8	13
1651896	9	13
1651907	6	14
1651933	8	10
1651943	5	9
1652012	8	8
1652054	9	9
1652096	11	12
1652204	7	12
1652205	8	12
1652206	8	12
1652219	9	13
1652321	13	7
1652354	19	4
1652355	16	4
1652356	18	4
1652363	15	4
1652541	14	7
1652620	9	7
1652672	6	8
1652673	5	8
1652676	8	8
1652744	6	8
1652792	11	5
1652879	15	1
1652899	16	2
1652902	15	5
1652936	17	7
1652961	17	8
1652962	19	9
1653001	16	10
1653008	17	9
1653043	19	8
1653044	20	11
1653051	19	12
1653059	16	9
1653080	16	8
1653111	12	8
1653113	15	7
1653146	14	7
1653176	11	9
1653239	7	7
1653277	6	9
1653279	6	7
1653357	8	4
1653359	7	4
1653383	9	5
1653437	11	7
1653443	11	8
1653470	11	9
1653507	9	8
1653509	12	8
1653599	13	6
1653606	15	6
1653609	16	6
1653638	17	6
1653759	4	9
1653849	9	1
1653852	10	1
1653873	9	1
1653880	8	1
1653894	9	2
1653918	12	1
1653939	10	3
1654058	10	6
1654060	10	6
1654061	10	6
1654188	11	12
1654196	16	14
1654209	15	11
1654210	15	11
1654248	8	11
1654275	15	9
1654296	19	11
1654300	18	11
1654425	16	10
1654452	12	11
1654527	11	9
1654572	6	10
1654575	6	11
1654590	8	10
1654602	8	10
1654644	9	10
1654659	6	10
1654689	7	9
1654709	6	9
1654736	5	10
1654779	4	6
1654791	4	5
1654797	4	5
1654800	5	5
1654803	5	5
1654815	7	4
1654845	8	8
1654909	8	7
1654917	7	9
1654941	5	9
1655005	7	17
1655163	6	15
1655230	10	12
1655231	10	11
1655297	12	15
1655322	12	13
1655340	9	13
1655370	7	10
1655435	8	16
1655473	9	15
1655641	3	16
1655698	2	16
1655711	3	15
1655726	3	14
1655768	1	15
1655804	2	6
1655828	1	7
1655840	2	7
1655969	7	8
1655972	7	8
1656041	13	6
1656078	14	7
1656113	16	7
1656283	11	11
1656389	10	10
1656468	13	12
1656490	13	16
1656529	14	13
1656555	17	16
1656793	11	12
1656829	11	11
1656844	11	12
1656847	10	11
1656856	10	11
1656877	10	9
1656925	8	8
1656994	5	10
1657021	4	8
1657024	3	9
1657096	4	9
1657102	4	9
1657133	7	8
1657194	10	6
1657261	4	3
1657284	8	2
1657438	9	6
1657586	19	10
1657614	17	11
1657616	17	11
1657659	16	10
1657699	14	17
1657764	6	11
1657765	6	9
1657766	6	10
1657767	6	10
1657871	8	5
1658110	4	11
1658125	5	10
1658228	5	6
1658309	5	3
1658383	9	3
1658402	11	3
1658422	9	5
1658440	12	5
1658461	11	3
1658468	11	5
1658479	11	5
1658483	10	5
1658486	11	4
1658492	11	5
1658497	11	5
1658518	10	3
1658540	7	5
1658548	6	6
1658566	8	4
1658568	7	6
1658584	9	10
1658602	7	9
1658613	7	10
1658614	7	10
1658692	12	9
1658707	14	10
1658717	14	8
1658718	14	8
1658720	13	8
1658758	13	4
1658773	11	3
1658793	12	6
1658869	10	6
1658875	11	5
1658914	13	8
1658920	13	8
1658955	10	9
1658994	9	11
1659001	8	11
1659104	7	8
1659123	8	10
1659174	11	13
1659204	8	16
1659228	7	17
1659252	7	16
1659285	8	14
1659297	7	17
1659303	7	12
1659369	11	10
1659370	11	10
1659390	10	11
1659411	10	12
1659414	10	10
1659483	9	12
1659530	12	9
1659537	12	9
1659582	13	10
1659585	13	10
1659629	14	7
1659776	19	7
1659812	16	12
1659893	8	13
1659916	10	16
1659918	10	17
1659947	9	14
1659948	9	14
1659999	6	6
1660040	5	7
1660049	5	8
1660091	2	4
1660148	1	5
1660154	1	6
1660172	1	6
1660173	1	6
1660199	2	6
1660289	2	9
1660290	2	10
1660301	2	8
1660304	2	9
1660307	2	9
1660310	2	8
1660328	2	9
1660347	1	7
1661538	1	7
1661541	1	7
1661551	1	8
1661568	1	9
1661595	4	11
1661616	5	9
1661619	4	8
1661654	8	9
1661669	8	9
1661677	9	9
1661693	9	11
1661712	9	7
1661717	11	8
1661758	12	7
1661766	11	6
1661793	13	7
1661850	11	4
1661865	10	4
1661870	10	4
1661926	11	8
1661940	9	5
1661943	9	5
1661946	9	6
1661948	8	7
1661949	9	7
1661994	5	12
1662000	5	12
1662011	5	14
1662054	4	12
1662072	3	11
1662098	3	10
1662112	4	6
1662123	4	6
1662129	4	7
1662131	4	8
1662140	4	7
1662149	4	6
1662156	5	9
1662181	7	10
1662236	9	8
1662239	9	8
1662305	10	11
1662327	9	9
1662337	8	9
1662590	9	7
1662643	9	7
1662644	11	6
1662665	11	6
1662710	13	8
1662714	14	6
1662737	18	6
1662738	19	6
1662821	16	10
1662824	16	10
1662863	10	11
1662878	10	11
1662896	7	11
1662941	9	10
1662973	9	11
1662997	6	14
1663023	10	13
1663051	9	12
1663073	10	14
1663091	5	12
1663118	5	12
1663121	5	11
1663172	4	8
1663173	4	8
1663281	11	6
1663348	14	10
1663498	9	4
1663499	9	4
1663573	9	3
1663660	14	13
1663662	14	15
1663665	16	16
1663668	16	16
1663688	19	16
1663691	19	16
1663694	19	16
1663784	13	11
1663810	10	7
1663811	10	8
1663812	8	5
1663815	9	5
1663837	5	6
1663847	5	7
1663883	4	8
1663885	4	7
1663886	4	8
1663910	3	8
1663913	3	8
1663929	3	8
1664066	2	14
1664087	4	13
1664090	4	13
1664123	5	9
1664141	7	13
1664144	7	9
1664147	7	11
1664187	9	8
1664216	12	5
1664222	12	5
1664249	12	5
1664266	11	5
1664349	6	7
1664366	4	9
1664369	4	8
1664389	1	9
1664396	2	10
1664402	2	11
1664426	2	10
1664447	2	10
1664474	1	16
1664478	1	15
1664483	1	15
1664484	1	15
1664492	1	16
1664495	1	16
1664507	1	14
1664513	1	14
1664517	2	14
1664528	2	13
1664535	2	15
1664552	1	16
1664561	1	16
1664564	1	16
1664565	2	15
1664567	2	16
1664603	4	11
1664632	9	14
1664682	14	13
1664706	15	15
1664711	14	16
1664714	15	16
1664738	16	14
1664939	18	10
1664969	17	15
1664994	19	16
1664996	20	16
1665041	16	12
1665059	15	14
1665090	13	10
1665092	12	10
1665095	14	10
1665096	14	10
1665098	13	10
1665101	13	7
1665103	13	7
1665131	17	8
1665170	20	6
1665173	20	5
1665257	17	11
1665281	12	14
1665359	11	16
1665371	9	12
1665428	9	7
1665442	7	5
1665466	10	7
1665474	9	8
1665527	8	7
1665587	8	6
1665595	9	5
1665613	6	4
1665643	4	4
1665688	3	4
1665692	2	4
1665698	2	4
1665707	2	6
1665713	1	6
1665843	4	8
1665857	6	6
1665869	8	6
1665901	10	7
1665905	10	6
1665923	12	7
1665926	12	8
1665996	18	7
1666088	14	6
1666223	5	3
1666237	6	3
1666274	6	3
1666295	9	4
1666343	7	6
1666552	3	1
1666553	3	1
1666558	3	1
1666568	4	2
1666592	9	4
1666607	10	6
1666642	13	8
1666707	11	10
1666708	11	11
1666856	17	17
1666858	18	16
1666861	18	17
1666862	18	17
1666863	18	17
1666939	14	14
1666977	10	17
1667056	8	12
1667058	8	15
1667061	9	13
1667080	10	12
1667101	11	14
1667130	14	16
1667140	14	15
1667179	15	7
1667236	12	6
1667277	11	8
1667391	17	12
1667449	13	11
1667458	10	11
1667645	18	13
1667647	20	15
1667664	17	16
1667894	15	14
1667897	14	16
1668020	15	13
1668068	13	14
1668110	14	12
1668128	16	13
1668130	16	13
1668139	18	12
1668142	20	12
1668144	20	12
1668185	16	15
1668188	15	14
1668215	18	14
1668223	18	12
1668224	19	12
1668233	17	11
1668236	17	11
1668292	17	10
1668294	17	10
1668395	20	6
1668404	17	7
1668415	18	6
1668416	18	6
1668419	19	7
1668422	17	6
1668441	13	7
1668443	12	7
1668445	12	7
1668457	13	7
1668622	19	10
1668640	18	6
1668705	11	14
1668728	10	14
1668769	8	16
1668802	10	14
1668803	11	15
1668805	11	17
1668842	13	13
1668869	13	14
1668875	14	14
1668952	16	15
1668955	15	11
1668956	16	13
1668967	13	13
1668998	14	10
1669000	14	9
1669007	15	9
1669020	18	9
1669070	16	7
1669076	16	7
1669080	16	7
1669126	14	8
1669140	16	8
1669148	14	8
1669175	16	11
1669176	15	11
1669203	17	9
1669223	15	12
1669232	16	11
1669270	18	8
1669272	18	8
1669288	17	8
1669289	16	8
1669310	15	7
1669319	13	4
1669325	11	4
1669346	12	5
1669373	11	4
1669374	11	4
1669445	12	7
1669532	12	7
1669650	20	7
1669652	19	7
1669693	20	11
1669703	17	11
1669714	16	12
1669913	19	13
1669929	15	11
1670010	13	13
1670094	10	16
1670096	9	16
1670186	6	8
1670276	12	11
1670277	12	12
1670474	13	12
1670523	20	15
1670532	20	16
1670679	18	16
1670793	17	17
1670805	18	16
1670848	17	16
1670862	12	16
1670866	11	17
1670868	12	16
1670952	12	10
1670988	12	15
1670989	15	15
1670991	15	15
1670997	14	15
1671087	17	11
1671121	18	8
1671141	12	8
1671147	12	9
1671413	7	5
1671478	10	11
1671563	9	12
1671565	9	13
1671581	5	11
1671656	12	9
1671669	12	10
1671700	10	10
1671704	10	10
1671773	12	7
1671779	12	8
1671797	12	7
1671803	10	6
1671840	10	5
1671841	10	5
1671842	10	4
1671911	19	4
1672061	10	5
1672138	8	10
1672166	11	11
1672250	12	14
1672251	12	14
1672253	12	14
1672297	14	15
1672373	13	8
1672398	12	6
1672399	12	6
1672401	12	6
1672402	11	6
1672415	10	5
1672433	7	4
1672472	3	1
1672478	1	1
1672487	1	1
1672493	1	1
1672508	1	1
1672622	2	8
1672624	2	8
1672723	16	15
1672729	16	15
1672739	17	15
1672751	16	14
1672849	18	1
1672855	18	1
1672856	18	1
1672858	18	1
1672861	17	1
1672873	16	1
1672906	14	1
1672909	15	2
1672912	14	2
1672957	12	4
1672975	11	4
1672978	11	4
1672990	10	7
1673005	10	9
1673008	10	7
1673026	7	9
1673029	6	9
1673049	8	11
1673054	9	11
1673058	9	12
1673059	8	12
1673060	9	12
1673104	10	12
1673116	9	12
1673129	10	12
1673135	8	9
1673137	7	11
1673140	8	9
1673161	8	10
1673223	7	11
1673224	8	13
1673260	5	12
1673276	9	14
1673278	9	13
1673282	9	14
1673296	9	17
1673364	13	15
1673369	12	14
1673384	12	15
1673449	16	14
1673500	11	9
1673503	12	9
1673520	15	9
1673587	12	8
1673590	13	8
1673596	11	9
1673601	11	9
1673605	11	9
1673641	9	10
1673644	9	11
1673674	8	13
1673692	9	13
1673743	13	9
1673812	14	7
1673815	14	7
1673816	14	7
1673878	10	8
1673902	6	9
1673926	8	9
1673938	9	10
1673964	14	12
1673979	11	13
1673986	12	13
1673987	12	13
1673988	12	14
1673991	11	13
1673992	12	13
1674067	11	12
1674080	11	12
1674088	10	11
1674091	10	13
1674103	7	10
1674183	8	9
1674196	7	6
1674203	8	6
1674206	7	6
1674208	8	6
1674231	7	8
1674319	11	7
1674340	12	5
1674367	15	4
1674382	14	3
1674397	11	5
1674415	12	5
1674469	13	7
1674486	10	7
1674508	11	8
1674517	8	8
1674520	10	8
1674526	9	9
1674529	9	9
1674565	13	5
1674592	19	4
1674697	19	11
1674745	13	12
1674754	14	13
1674764	11	15
1674775	11	14
1674777	11	16
1674778	11	15
1674793	13	15
1674840	18	9
1674856	17	10
1674880	13	7
1674915	14	7
1674939	16	6
1674965	15	6
1674991	9	5
1675063	12	9
1675072	7	10
1675073	6	10
1675096	8	10
1675120	8	11
1675198	8	8
1675254	7	9
1675294	6	9
1675347	9	12
1675360	10	15
1675384	8	10
1675425	11	12
1675430	12	11
1675432	12	11
1675435	12	11
1675443	11	12
1675465	14	12
1675559	13	6
1675561	13	6
1675563	13	9
1675565	13	9
1675585	11	9
1675657	6	7
1675693	6	8
1675713	4	5
1675715	3	5
1675720	3	4
1675757	3	9
1675861	9	14
1675904	15	9
1675909	15	9
1675954	12	5
1676011	8	6
1676057	6	6
1676059	6	7
1676060	6	7
1676066	5	7
1676067	5	6
1676081	5	7
1676102	7	8
1676112	7	8
1676229	14	2
1676247	14	2
1676322	7	5
1676331	8	7
1676407	8	5
1676410	8	5
1676419	9	4
1676457	10	3
1676496	9	2
1676505	10	2
1676523	10	5
1676556	9	5
1676557	10	5
1676560	11	5
1676664	8	6
1676685	9	4
1676700	10	6
1676741	13	9
1676748	15	8
1676754	12	8
1676757	12	8
1676853	18	16
1677303	11	12
1677343	14	10
1677358	15	11
1677360	15	11
1677390	16	12
1677407	15	11
1677423	14	9
1677495	13	14
1677533	10	8
1677602	16	13
1677611	15	13
1677615	15	12
1677647	14	10
1677668	15	9
1677692	15	12
1677713	14	7
1677800	14	11
1677839	9	13
1677903	6	15
1677944	4	13
1677947	4	14
1677978	10	14
1677979	9	14
1678070	13	10
1678116	18	12
1678117	18	12
1678136	15	12
1678237	11	12
1678307	10	9
1678354	10	9
1678378	11	9
1678381	11	9
1678387	12	9
1678424	18	13
1678425	19	13
1678429	17	13
1678528	17	10
1678534	15	10
1678574	11	6
1678575	11	6
1678576	11	4
1678727	11	6
1678804	9	10
1678897	6	14
1678905	7	15
1678942	6	13
1679042	6	16
1679044	6	16
1679062	7	12
1679072	7	15
1679134	13	11
1679166	15	10
1679196	15	11
1679218	16	6
1679260	14	6
1679276	14	7
1679346	13	7
1679347	13	7
1679373	10	10
1679457	10	9
1679476	11	12
1679488	10	11
1679670	10	11
1679742	10	12
1679790	10	15
1679814	9	13
1679847	15	13
1679850	10	12
1679870	10	10
1679874	11	9
1679886	11	9
1679909	12	9
1679913	12	10
1679919	10	8
1679933	9	7
1679934	9	7
1679976	15	5
1679978	15	5
1680015	16	4
1680018	16	4
1680054	15	7
1680069	19	7
1680124	19	16
1680125	18	16
1680126	16	17
1680128	19	17
1680275	5	7
1680494	1	1
1682278	8	1
1682530	17	15
1682547	14	14
1682652	4	4
1682694	4	1
1684516	5	7
1684526	6	10
1684556	6	10
1684787	15	8
