site_id	JKid	ZYMO_Standard
2219825	1	0
2219924	0	1
2219958	0	0.2
2219960	0	0.2
2219961	0	0.2
2219962	0	0.2
2219963	0	0.2
2220056	0	1
2220077	0	1
2220112	0	0.143
2220114	0	0.167
2220171	0.0909	0
2220188	0	1
2220206	0	1
2220218	0	1
2220242	1	0
2220355	0	0.125
2220356	0	0.143
2220358	0	0.125
2220359	0	0.143
2220360	0	0.143
2220377	1	0
2220443	1	0
2220461	0	1
2220503	0	0.125
2220504	0	0.125
2220505	0	0.125
2220551	0	1
2220695	1	0
2220737	0	0.0667
2220739	0	0.0667
2220741	0	0.0714
2220800	0	1
2220829	0	1
2220861	0	1
2220911	0	0.125
2220963	1	0
2221088	0.167	0
2221089	1	0
2221134	0	1
2221137	0	0.167
2221146	0	1
2221173	0	1
2221269	0	1
2221278	0	1
2221339	0.0769	0
2221371	0	1
2221374	0.0833	0
2221386	0	1
2221425	0	1
2221536	0.0625	0
2221554	0.05	0
2221629	0	0.1
2221845	0	1
2221854	0	1
2221930	0.0909	0
2222019	0	1
2222031	1	0
2222109	1	0
2222124	1	0
2222130	1	0
2222190	0	1
2222217	0	0.143
2222220	0	1
2222234	0	0.2
2222249	0.0909	0
2222355	0	1
2222388	0	1
2222391	0	1
2222436	0	1
2222460	0	0.167
2222463	0	1
2222466	0	1
2222480	0	0.25
2222526	1	0
2222553	1	0
2222568	1	0
2222592	1	0
2222619	1	0
2222697	0	1
2222715	0	1
2222779	1	0
2222811	1	0
2222819	0	0.0909
2222856	1	0
2222874	1	0
2222994	1	0
2223016	0	1
2223070	0	1
2223072	0	1
2223078	0	1
2223120	0	1
2223137	0.25	0
2223145	0	1
2223186	0	0.167
2223252	0.0909	0
2223305	0	1
2223307	0.0769	0
2223308	0.0714	0
2223433	0.0588	0
2223493	0	0.1
2223494	0	0.1
2223604	0	1
2223619	0.0556	0
2223625	0	1
2223629	0	0.0909
2223634	0	1
2223644	0	0.0909
2223691	0	0.222
2223715	0	1
2223760	1	0
2223788	1	0
2223799	1	0
2223802	1	0
2223808	1	0
2223823	1	0
2223829	1	0
2223862	0	1
2223889	0.0769	0
2223905	0	1
2223948	0	0.0833
2224001	1	0
2224004	0.0909	0
2224005	0	0.0833
2224008	1	0
2224029	0.0714	0
2224088	0	1
2224123	0	1
2224309	0.05	0
2224319	0	0.0833
2224323	0	0.0769
2224324	0	0.0769
2224325	0	0.0769
2224378	0.0625	0
2224411	0	1
2224428	0.0714	0
2224430	0.0556	0
2224444	0	1
2224447	0	0.0625
2224455	0	0.0625
2224462	0	0.0667
2224472	0	0.0714
2224475	0	0.0625
2224567	0	1
2224570	0	1
2224738	0.0556	0.1
2224783	0	0.111
2224795	0	1
2224809	0.0526	0
2224810	0	1
2224828	0	0.167
2224833	0.0526	0
2224834	0	1
2224840	0	1
2224844	0	1
2224875	0.0625	0
2224942	0	1
2224945	0	1
2224997	0	1
2224998	0	1
2225053	0	1
2225102	0	0.143
2225123	1	0
2225134	1	0
2225173	1	0
2225182	1	0
2225185	1	0
2225194	1	0
2225257	1	0
2225284	1	0
2225296	1	0
2225299	1	0
2225308	1	0
2225326	0.111	0
2225348	0.1	0
2225380	1	0
2225434	1	0
2225446	1	0
2225473	0.167	0
2225476	1	0
2225518	1	0
2225588	1	0
2225605	1	0
2225617	1	0
2225816	0.1	0
2225822	0	0.0588
2225827	0.0769	0
2225845	0	0.0769
2225847	0	0.0769
2225849	0	0.0714
2225850	0	0.0769
2225880	0.0556	0
2225895	0.0526	0
2225899	0	1
2225936	0	1
2225944	0	1
2225947	0	1
2225959	0	1
2225965	0	0.0909
2225986	0	1
2225998	0	1
2226018	0.0769	0
2226043	0	0.125
2226067	1	0
2226073	0	1
2226080	0	1
2226084	0	1
2226126	0	0.167
2226137	0	0.2
2226154	0	0.167
2226168	0.143	0
2226169	0.143	0
2226207	1	0
2226420	0	1
2226443	0	0.2
2226465	0.0769	0
2226476	0	0.143
2226561	0	1
2226591	1	0
2226718	0	1
2226882	0	0.0714
2226883	0	0.0714
2226889	0	0.0769
2226917	1	0
2226920	0.909	0
2226970	0	0.125
2226983	0	1
2227028	0	0.111
2227031	0	0.0909
2227032	0	0.0833
2227034	0	0.0833
2227036	0	0.0769
2227086	1	0
2227088	1	0
2227109	1	0
2227112	1	0
2227120	0.0833	0
2227121	1	0
2227125	0.1	0
2227130	1	0
2227190	1	0
2227195	0.111	0
2227205	1	0
2227224	1	0
2227301	1	0
2227329	0	1
2227337	1	0
2227355	1	0
2227361	1	0
2227403	1	0
2227427	0	1
2227459	0	0.0833
2227499	1	0
2227511	0	1
2227526	0	1
2227562	1	0
2227565	0	0.0769
2227580	0	1
2227625	0	1
2227626	1	0
2227691	1	0
2227724	1	0
2227778	0.333	0
2227859	0.2	0
2227860	0.2	0
2227861	0.2	0
2227865	0	0.125
2227886	1	0
2227889	1	0
2227930	0	0.111
2228005	0.143	0
2228009	0.125	0
2228019	0.167	0
2228120	1	0
2228125	0	0.0909
2228233	0.1	0
2228234	0.1	0
2228237	0.111	0
2228259	0	1
2228352	0	0.0909
2228381	0.2	0
2228385	0.8	0
2228388	0.25	0
2228391	1	0
2228403	1	0
2228412	1	0
2228413	1	0
2228414	1	0
2228415	1	0
2228418	1	0
2228457	1	0
2228462	1	0
2228466	1	0
2228468	1	0
2228520	1	0
2228565	1	0
2228600	1	0
2228635	0	0.0667
2228658	0	1
2228673	1	0
2228697	1	0
2228700	1	0
2228703	1	0
2228726	0	0.0625
2228811	1	0
2228885	0	0.111
2228901	0	1
2228907	0	1
2228910	0	1
2228928	0	1
2228970	0	1
2229008	0.0526	0
2229027	0	1
2229033	0	1
2229035	0	0.143
2229036	0	0.111
2229037	0	0.125
2229038	0	0.1
2229040	0	0.111
2229075	0	1
2229078	0	1
2229099	1	0
2229102	0	1
2229177	0	1
2229188	0	0.125
2229190	0	0.111
2229259	0	0.2
2229330	0	1
2229388	0	1
2229408	0	1
2229425	1	0
2229431	1	0
2229442	1	0
2229457	1	0
2229464	1	0
2229469	1	0
2229481	1	0
2229484	1	0
2229508	1	0
2229562	0.0625	0
2229564	0	0.0769
2229643	1	0
2229650	0.2	0
2229651	0.2	0
2229664	1	0
2229674	1	0
2229677	1	0
2229697	0	0.0769
2229831	1	0
2229843	0.5	0
2229910	1	0
2229913	0.0714	0
2229973	0	0.0909
2229974	0	0.0909
2229979	0	1
2230015	0	1
2230030	0	1
2230034	0	0.0833
2230057	0	0.0714
2230075	1	0
2230081	1	0
2230102	1	0
2230103	1	0
2230105	1	0
2230109	1	0
2230129	1	0
2230162	1	0
2230232	0	0.0769
2230238	0	0.0667
2230285	1	0
2230288	0	0.0769
2230289	0	0.0769
2230290	0	0.0769
2230309	0	1
2230321	0.0833	0
2230332	0	0.125
2230360	1	0
2230387	0	1
2230390	0	1
2230410	0	1
2230420	0	1
2230423	0	1
2230446	0.0909	0
2230456	0	1
2230485	0.154	0
2230564	0	1
2230570	0	1
2230571	0	1
2230605	0	0.2
2230639	0	1
2230696	0	1
2230699	0	1
2230723	1	0
2230729	1	0
2230730	1	0
2230736	1	0
2230756	1	0
2230839	0	0.133
2230891	1	0
2230897	1	0
2230930	1	0
2230981	0	0.0909
2230983	0	0.182
2230984	1	0.182
2230996	1	0
2230999	1	0
2231008	1	0
2231017	1	0
2231020	1	0
2231042	1	0
2231062	0	1
2231076	0.2	0
2231206	1	0
2231209	1	0
2231212	1	0
2231224	1	0
2231237	1	0
2231245	1	0
2231251	1	0
2231257	1	0
2231281	1	0
2231302	1	0
2231320	1	0
2231338	1	0
2231363	0	0.154
2231366	0	0.167
2231369	1	0
2231418	1	0
2231422	0.1	0
2231467	1	0
2231473	1	0
2231503	0	0.143
2231529	0.125	0
2231530	0	1
2231545	0	1
2231656	0	1
2231671	0	1
2231674	0	0.167
2231679	0.167	0
2231680	0.167	0
2231683	0	1
2231698	1	0
2231701	1	0
2231705	1	0
2231707	1	0
2231710	1	0
2231760	0	0.1
2231782	1	0
2231794	1	0
2231812	1	0
2231843	1	0
2231846	1	0
2231871	0	1
2231966	1	0
2231989	1	0
2232088	1	0
2232138	0.0588	0
2232150	0	0.0714
2232157	0	0.0769
2232211	0	1
2232247	1	0
2232249	0.1	0
2232262	1	0
2232278	1	0
2237666	1	0
2237706	0	0.1
2237707	0	0.0909
2237711	0	0.0909
2237730	1	0
2237732	1	0
2237735	1	0
2237753	0.333	0
2237780	1	0
2237784	0	0.0769
2237789	1	0
2238062	1	0
2238071	1	0
2238080	1	0
2238092	1	0
2238095	1	0
2238164	1	0
2238176	1	0
2238181	1	0
2238218	1	0
2238224	1	0
2238239	1	0
2238242	1	0
2238263	1	0
2238548	1	0
2238551	1	0
2238557	1	0
2238558	1	0
2238560	1	0
2238598	1	0
2238603	0.167	0
2238684	0	1
2238685	0	1
2238688	0	1
2238793	0	1
2238802	0	1
2238805	0	1
2238814	0	1
2238817	0	1
2238834	0	1
2238841	0.111	0
2238888	0	0.143
2238904	1	0
2238909	1	0
2238922	1	0
2238941	0.25	0
2239001	0	0.0833
2239042	1	0
2239045	1	0
2239048	1	0
2239057	1	0
2239318	1	0
2239336	0	0.0833
2239345	1	0
2239354	1	0
2239579	1	0
2239595	0.167	0
2239612	1	0
2239615	1	0
2239618	1	0
2239627	1	0
2239629	1	0
2239630	1	0
2239642	1	0
2239678	1	0
2239767	0.2	0
2239792	1	0
2239800	0	0.286
2239801	0	0.286
2239803	0	0.286
2239805	0	0.286
2239834	1	0
2239847	0.286	0
2239852	1	0
2239867	1	0
2239916	0.143	0
2239917	0.167	0
2239947	0	0.154
2239948	0	0.154
2239951	0	0.154
2239952	0	0.154
2239956	0	0.154
2239962	1	0
2239969	0.2	0
2239995	0	1
2240055	1	0
2240076	0	1
2240079	0	1
2240109	0	1
2240121	0	1
2240133	0	1
2240136	0	1
2240169	0	1
2240181	0	1
2240193	0	1
2240259	0	1
2240294	0	0.143
2240315	0.0625	0
2240336	0.0769	0
2240366	0.0769	0
2240413	0	1
2240415	0	1
2240420	0	1
2240441	0.0625	0
2240455	0	1
2240461	0	1
2240509	0	1
2240521	0	1
2240533	0	1
2240571	0	0.125
2240584	0	1
2240623	0	1
2240625	0.2	0
2240644	1	0
2240647	0	1
2240720	0	1
2240745	0	1
2240746	0	1
2240778	0	0.5
2240898	0	1
2240995	1	0
2241076	1	0
2241080	0	0.0833
2241087	0	1
2241109	1	0
2241115	1	0
2241131	0	0.167
2241167	1	0
2241463	0	0.118
2241580	0.167	0
2241582	0.167	0
2241583	0.167	0
2241640	1	0
2241688	0	1
2241730	0.143	0
2241731	0.143	0
2241732	0.143	0
2241733	0.167	0
2241807	0	1
2241826	0	1
2241847	0	1
2241862	1	0
2241877	0	1
2241886	0.1	0
2241896	0	0.125
2241898	0	1
2241904	0	1
2241907	1	0
2241920	0	0.111
2241940	0	1
2241985	0	1
2242291	0	1
2242301	0.0588	0
2242304	0.0556	0
2242321	0	1
2242324	0	0.0909
2242325	0	0.0909
2242391	0.0909	0
2242451	0.25	0
2249598	1	0
2249610	1	0
2249616	1	0
2249631	1	0
2249733	0	1
2249742	0	1
2249751	0	1
2249772	0	1
2249817	0	1
2249856	0	1
2249909	0	1
2249919	0	1
2250006	0.0909	0
2250012	1	0
2250015	1	0
2250018	1	0
2250030	0	0.111
2250031	0	0.111
2250032	0	0.111
2250036	1	0
2250068	0	0.2
2250069	0	1
2250103	0.0714	0
2250132	0.0667	0
2250183	0	1
2250198	0	1
2250225	0	1
2250237	0	1
2250269	0.0588	0
2250348	0	1
2250373	0	0.111
2250374	0	0.111
2250378	0	0.111
2250379	0	0.111
2250380	0	0.111
2250381	0	0.111
2250384	0	0.167
2250405	0	1
2250432	1	0
2250436	1	0
2250438	0	1
2250441	1	0
2250444	1	0
2250447	1	0
2250462	1	0
2250468	1	0
2250470	1	0
2250474	1	0
2250483	0	1
2250486	0	1
2250528	0	1
2250661	0	0.0833
2250684	0	1
2250838	0	0.2
2250874	0	1
2250970	0	1
2251087	0	1
2251090	1	0
2251122	0.143	0
2251123	0.143	0
2251125	0.167	0
2251232	0.0909	0
2251272	0.0833	0
2251273	0.0833	0
2251276	0.0769	0
2251474	0.0909	0
2251486	0	0.125
2251492	0	1
2251584	0.125	0
2251615	1	0
2251794	0.2	0
2251797	0.333	0
2251814	1	0
2251815	1	0
2251899	0	0.143
2251909	0	0.143
2251943	0.2	0
2251944	0.2	0
2251951	0	0.143
2251952	0	0.143
2252049	0	0.125
2252235	0.0769	0
2252358	0	1
2252368	0	1
2252434	1	0
2252491	0.1	0
2252499	0.167	0
2252608	0	0.125
2252628	0	0.143
2252642	0.143	0
2252645	0.167	0
2252649	0	0.143
2252657	1	0
2252688	0	0.111
2252707	0	0.0909
2252714	1	0
2252725	0	0.0769
2252726	1	0
2252741	0	0.0769
2252776	0.1	0
2252828	0.1	0
2252919	0.167	0
2252931	0	0.1
2252969	0	0.143
2252980	0.0769	0
2253002	0	0.167
2253031	0	0.143
2253042	0	0.143
2253048	0	0.143
2253059	0	0.143
2253079	0	1
2253088	0	1
2253127	0	1
2253142	0	1
2253223	0	1
2253227	0.0556	0
2253235	0	1
2253274	0	1
2253278	0	1
2253310	1	0
2253343	0	0.0588
2253694	0	0.0588
2253713	0	0.0588
2253768	0	0.0714
2253769	0	0.0667
2253770	0	0.0667
2253774	0	0.0714
2253776	0	0.0714
2253782	0	0.0833
2253784	0	0.0833
2253793	0	1
2253795	0	1
2253814	0	0.9
2253847	0	1
2253856	0.0556	0
2253879	0.0588	0
2253883	0.0625	0
2253886	0.0556	0
2253906	0	0.125
2254002	0.0667	0
2254003	0.0667	0
2254047	0.0833	0
2254081	0.0714	0
2254082	0.118	0
2254083	0.118	0
2254084	0.118	0
2254091	0	1
2254119	0	0.125
2254130	0.0714	0
2254150	0	1
2254153	0	1
2254179	0.125	0
2254180	0	0.2
2254219	0	1
2254232	0.182	0
2254233	0.182	0
2254255	0	1
2254261	0	1
2254280	0.0769	0
2254311	0	1
2254321	0	1
2254339	0	1
2254340	0.0667	0
2254341	0.0714	0
2254348	0	1
2254455	0	0.111
2254474	0	1
2254490	0.0833	0
2254491	0.0833	0
2254587	0	0.111
2254609	0.0526	0
2254610	0.0556	0
2254615	0	1
2254623	0.0667	0
2254705	0	1
2254717	0	1
2254822	0	1
2254837	0.1	0
2254869	0.0625	0
2254888	0	1
2254918	0	1
2254927	0	1
2255068	0	1
2255213	0	0.0714
2255263	0	1
2255273	0.0526	0
2255285	0	0.111
2255364	0.05	0
2255429	0.0588	0
2255523	0	0.0588
2255604	0	0.0714
2255606	0	0.0667
2255641	1	0
2255657	0	0.111
2255915	0.0714	0
2255941	0.0556	0
2255942	0.0556	0
2256001	0	0.143
2256024	0	1
2256026	0	0.273
2256102	0	1
2256108	0	1
2256294	0	1
2256326	0	1
2256345	0.0667	0
2256347	0.0667	0
2256366	0	1
2256391	0.0909	0
2256441	0	1
2256465	0	1
2256504	1	0
2256520	0	0.0625
2256552	1	0
2256576	1	0
2256597	0	0.111
2256648	0	1
2257112	0	0.0769
2257113	0	0.0769
2257114	0	0.0769
2257195	0.0556	0
2257196	0.0556	0
2257232	0	0.0833
2257240	0.0625	0
2257242	0	0.154
2257250	0	0.133
2257251	0	0.133
2257252	0	1
2257253	0	0.133
2257264	0	0.0833
2257265	0	0.0833
2257275	0.0556	0
2257491	0.05	0
2257561	0	1
2257576	0	1
2257640	0.0833	0
2257641	0.0833	0
2257807	0.125	0
2257810	0	1
2257813	0	1
2257928	0.111	0
2257975	1	0
2258047	0.111	0
2258068	0.125	0
2258069	0.111	0
2258075	0.125	0
2258077	0.125	0
2258345	1	0
2258366	1	0
2258372	1	0
2258399	0	1
2258484	0	0.1
2258628	0.2	0
2258691	0	0.25
2258757	0.1	0
2258937	0	0.111
2258978	0.0714	0
2258984	0.0714	0
2259005	0.0769	0
2259031	1	0
2259082	1	0
2259087	1	0
2259132	0	1
2259148	0.143	0
2259152	0.143	0
2259153	0.143	0
2259205	0	0.0833
2259206	0	0.1
2259217	0.0769	0
2259292	0.0714	1
2259293	0.0625	0
2259296	0.0667	0
2259297	0.0625	0
2259300	0.0667	0
2259322	0	1
2259356	0	0.2
2259412	0	1
2259548	0.0526	0
2259550	0	0.167
2259567	0	0.143
2259607	0	1
2259759	0.1	0
2259856	0	0.0588
2259890	0.0769	0
2259918	0	1
2259959	0.0667	0
2259994	0	1
2260039	0.0667	0
2260041	0.0667	0
2260074	0.2	0
2260077	0.176	0
2260116	0.0556	0
2260223	0.0556	0
2260225	0.0588	0
2260227	0.125	0
2260228	0.125	0
2260235	0.0625	0
2260322	0	0.0833
2260383	0.0588	0
2260385	0.0588	0
2260386	0.0625	0
2260409	0.0667	0
2260420	0.05	0
2260487	0	1
2260570	0.0556	0
2260595	0.143	0
2260694	0.0909	0
2260695	0.0909	0
2260706	0	1
2260793	0	1
2260841	0.0769	0
2260845	0.0833	0
2260859	1	0
2260861	0.125	0
2260874	1	0
2260883	1	0
2260940	0.222	0
2261014	0.25	0
2261088	0	0.0769
2261089	0	0.0769
2261190	0	0.0588
2261208	1	0
2261210	0.167	0
2261232	0.333	0
2261237	0	0.2
2261238	0	0.2
2261285	1	0
2261289	0	0.111
2261292	0	0.125
2261317	0.143	0
2261375	0	1
2261394	0.111	0
2261402	0	1
2261405	0	1
2261408	0	1
2261492	0	1
2261576	0.1	0
2261579	0.1	0
2261645	0	1
2261660	0	1
2261689	0.154	0
2261692	0	0.143
2261729	0.111	0
2261730	0.111	0
2261886	0.0833	0
2261890	0.0833	0
2261910	0.125	0
2261963	0.0833	0
2261979	0.0833	0
2261996	0	0.1
2261997	0	0.1
2262018	0.0588	0
2262024	0.0588	0
2262025	0.0667	0
2262141	0	0.0588
2262146	0	0.0625
2262147	0	0.0625
2262148	1	0
2262195	0	0.0714
2262227	0.25	0
2262308	1	0
2262310	1	0
2266908	1	0
2266929	1	0
2267029	0	0.125
2267031	0	1
2267061	0	1
2267067	0	1
2267079	0	1
2267127	0.2	0
2267148	0	1
2267150	0	1
2267151	0	1
2267154	0	1
2267157	0	1
2267243	0	0.143
2267280	0	1
2267301	0	1
2267328	0	1
2267446	0.15	0
2267459	0.105	0
2267821	0.0625	0
2267923	1	0
2267935	1	0
2267959	1	0
2268102	0	0.25
2268103	0	0.222
2268109	0	1
2268118	0	1
2268133	1	0
2268145	0	1
2268153	0.0909	0
2268181	1	0
2268248	0	0.0714
2268335	0	0.1
2268359	1	0
2268364	0	0.143
2268386	0	1
2268410	0	1
2268442	0	1
2268505	0	1
2268532	0	1
2268605	0.0588	0
2268661	0.05	0
2268709	0	0.333
2268712	0.0625	0
2268733	0.0556	0
2268734	0.0556	0
2268796	0.222	0
2268903	0.167	0
2268971	0.1	0
2268993	0.1	0
2269020	0.125	0
2269030	1	0
2269201	0	1
2269234	0	1
2269246	0	1
2269249	0	1
2269260	0	1
2269268	0.0769	0
2269269	0.0769	0
2269270	0.0833	0
2269273	0.0769	0
2269288	0	1
2269438	0	1
2269440	0	0.111
2269444	0	1
2269696	0	1
2269732	1	0
2269801	1	0
2269860	0.2	0
2269882	0	0.0833
2269942	0	0.143
2269978	1	0
2270010	0.111	0
2270017	1	0
2270035	1	0
2270041	1	0
2270059	1	0
2270080	1	0
2270089	1	0
2270095	0	1
2270130	0	1
2270134	0	1
2270158	0	1
2270176	0	1
2270182	0.0625	0
2270191	0	1
2270269	0	1
2270291	0.1	0
2270296	0.0909	0
2270333	0	1
2270538	0.0667	0
2270573	0	1
2270651	0.1	0
2270660	0	1
2270729	0	1
2270756	0.0625	0
2270765	0	1
2270783	0.0556	0
2270784	0.0556	0
2270801	0.1	0
2270802	0.1	0
2270834	0	1
2270888	0	1
2270902	0.0714	0
2270903	0.0667	0
2270905	0.0667	1
2270918	0	1
2270924	0	1
2270932	0.0909	0
2270933	0.0909	0
2270951	0	1
2270975	0	1
2271014	1	0
2271038	1	0
2271052	0.167	0
2271053	0.167	0
2271054	0.167	0
2271111	0.2	0
2271134	0	1
2271135	0	1
2271155	0	1
2271176	0	1
2271194	0	1
2271212	0	1
2271314	0	1
2271374	0	1
2271406	0	1
2271454	0.0769	0
2271455	0.154	0
2271474	0.133	0
2271479	0	1
2271566	0.0667	0
2271568	0.0769	0
2271813	0.0667	0
2271823	0	0.167
2271852	1	0
2271882	0	1
2271984	1	0
2271999	1	0
2272000	0.125	0
2272089	0.2	0
2272123	0.143	0
2272238	0.0769	0
2272239	0.0769	0
2272407	1	0
2272435	0	0.111
2272444	1	0
2272485	1	0
2272486	0	0.0909
2272598	0	0.111
2272672	1	0
2272673	1	0
2272677	1	0
2272683	1	0
2272684	1	0
2272710	0	0.5
2272714	1	0
2272715	1	0
2272724	1	0
2272737	0	1
2272738	1	0
2272739	1	0
2272744	1	0
2272752	0	0.143
2272792	0	1
2272888	1	0
2272921	0	1
2272990	0	1
2273023	0	0.111
2273029	0	1
2273032	0	1
2273038	0	1
2273065	1	0
2273103	1	0
2273189	1	0
2273215	0	1
2273216	0	1
2273226	1	0
2273227	1	0
2273285	0	1
2273325	0	1
2273367	0	1
2273376	0.0667	0
2273380	0.0714	0
2273435	0	1
2273484	0.0667	0
2273491	0	1
2273499	0	1
2273505	0	1
2273508	0	1
2273517	0	1
2273541	0	1
2273559	1	0
2273675	0	0.167
2273678	0	0.143
2273806	0.0769	0
2273807	0.0769	0
2273825	0	0.333
2273828	0	1
2273869	0	1
2273895	0	1
2273906	0	1
2273923	0	1
2273926	0	1
2273932	0	1
2273944	0	1
2273976	0.0833	0
2273977	0.0833	0
2274003	0	0.0625
2274021	0	0.0714
2274052	0	0.0714
2274064	1	0
2274085	1	0
2274122	0.167	0
2274123	0.167	0
2274125	0.167	0
2274129	1	0
2274136	1	0
2274154	0	1
2274155	0.125	0
2274212	0	1
2274241	0	1
2274286	0	1
2274289	0	1
2274361	0	1
2274378	0	0.125
2274398	0	0.1
2274406	1	0
2274419	0	0.0769
2274523	0	1
2274526	0.0909	0
2274546	0.2	0
2274557	0.0833	0
2274558	0.0909	0
2274679	1	0
2274730	1	0
2274785	0.125	0
2274813	0.111	0
2274847	0	1
2274865	0	1
2274899	0	0.111
2274901	0	1
2274904	0	1
2274961	1	0
2275018	1	0
2275042	0	0.0714
2275044	0	0.0909
2275061	1	0
2275062	0	0.111
2275066	0	1
2275073	0	1
2275084	0	1
2275093	0	1
2275102	0	0.167
2275190	0.0714	0
2275192	0.0667	0
2275193	0.0769	0
2275194	0.0769	0
2275195	0.0769	0
2275221	0.0833	0
2275255	0	1
2275273	0	1
2275324	0	1
2275340	0.1	0
2275343	0.111	0
2275344	0.1	0
2275353	0	1
2275363	0	1
2275384	0.0833	0
2275414	0	1
2275428	0	1
2275485	0	1
2275486	0	1
2275487	0	1
2275577	0	1
2275580	1	0
2275584	1	0
2275613	0	1
2275622	0	1
2275654	0	0.2
2275694	0.1	0
2275754	0	1
2275844	0.0769	0
2275873	0	0.0667
2275935	0	0.0833
2275946	1	0
2275967	1	0
2275970	0	1
2275992	0	1
2275997	0	0.0833
2276027	0	1
2276041	0.0526	0
2276042	0.0526	0
2276043	0.0526	0
2276147	0	0.0714
2276166	0	0.0833
2276184	0	0.0625
2276196	0	0.0714
2276203	0	0.0667
2276219	0	0.0667
2276223	1	0
2276268	0	0.111
2276279	1	0
2276332	0.0909	0
2276333	0	1
2276399	0	1
2276411	1	0
2276413	0.111	0
2276416	0.1	0
2276562	0.0769	0
2276565	0.0769	0
2276567	0.0833	0
2276570	0.111	0
2276608	0	0.167
2276610	0.143	0
2276656	0.125	0
2276684	0	0.143
2276689	0.2	0
2276849	0	1
2276901	0.0556	0
2276944	0	1
2276961	0.0526	0
2276979	0	1
2276992	0	1
2277036	0	0.0714
2277051	0	0.0667
2277133	0.0667	0
2277163	0.0625	0
2277202	0	1
2277217	0	1
2277266	0	0.111
2277271	0.0625	0
2277364	0.0588	0
2277366	0.0588	0
2277368	0.0588	0
2277432	0.1	0
2277478	0	1
2277490	0	0.111
2277496	0	1
2277507	0	1
2277514	0.0909	0
2277515	0.0909	0
2277517	0.0909	0
2277559	0	1
2277565	0	1
2277623	0.1	0
2277624	0.0909	0
2277625	0.0909	0
2277646	0	1
2277659	0.0833	0
2277676	0	0.111
2277677	0	0.111
2277678	0	0.111
2277710	0.0833	0
2277748	0.0769	0
2277774	0.125	0
2277825	0	0.0769
2277826	0	0.0769
2277827	0	0.0769
2277912	0	0.0909
2277913	0	0.1
2277915	0	0.1
2277936	0.0714	0
2277989	0.1	0
2278058	0	1
2278061	0	1
2278062	0	0.167
2278065	0	0.167
2278081	0.0714	0
2278082	0.0625	0
2278085	0.0588	0
2278086	0.0588	0
2278208	0	0.125
2278231	0.0833	0
2278233	0.0909	0
2278247	0.0833	0
2278335	0.0833	0
2278397	0	1
2278403	0	1
2278452	0	1
2278514	0	0.25
2278540	0	0.143
2278541	0	0.167
2278543	0	0.167
2278545	0	0.167
2278546	0	0.167
2278566	0	1
2278569	0	1
2278695	0	0.111
2278697	0	0.1
2278782	0	1
2278790	0	0.143
2278791	0	0.143
2278792	0	0.167
2278794	0	1
2278854	0	1
2278889	1	0
2278904	0.125	0
2278943	0	0.0833
2278944	0	0.0833
2279055	1	0
2279138	0	0.125
2279150	0	0.125
2279199	0	0.167
2279305	0	1
2279361	0.125	0
2279391	0.333	0
2279455	1	0
2279458	1	0
2279464	1	0
2279470	1	0
2279482	1	0
2279533	1	0
2279635	1	0
2279642	1	0
2279733	1	0
2279773	1	0
2279776	1	0
2279779	0	1
2279785	1	0
2279788	1	0
2279794	1	0
2279795	1	0
2279833	1	0
2279870	0.2	0
2279881	1	0
2279891	0	0.125
2279923	1	0
2279935	0	1
2279998	1	0
2280003	0.143	0
2280004	0.143	0
2280005	0.143	0
2280013	0.143	0
2280073	0	1
2280112	0	1
2280154	0.111	0
2280219	0	0.125
2280222	0	0.143
2280224	0	0.143
2280345	0.0833	0
2280346	0.0909	0
2280348	0.0909	0
2280349	0.0909	0
2280446	0.0909	0
2280449	0.0769	0
2280450	0.0769	0
2280474	0.0714	0
2280477	0	1
2280482	0	1
2280496	0.0625	0
2280497	0.0667	0
2280499	0.0667	0
2280530	0	0.1
2280542	0	1
2280548	0	0.0833
2280562	0.0833	0
2280599	0.111	0
2280618	0	0.125
2280622	0	0.125
2280666	0.111	0
2280876	0	0.143
2280910	0.182	0
2280974	0	0.125
2280976	0	0.1
2280977	0	0.1
2280983	0.125	0.0909
2280986	0.125	0.0909
2281105	0	0.0588
2281125	0	0.0625
2281131	0	0.0625
2281132	0	0.0625
2281133	0	0.0625
2281134	0.1	0
2281135	0.1	0
2281159	1	0
2281164	1	0
2281177	1	0
2281227	0	0.222
2281280	0	0.143
2281282	1	0
2281291	0	1
2281294	0	1
2281297	0	1
2281306	0	1
2281358	0	1
2281366	1	0
2281417	0	1
2281444	1	0
2281459	1	0
2281462	1	0
2281474	1	0
2281504	1	0
2281519	1	0
2281522	1	0
2281567	0	1
2281568	0	0.167
2281576	0	1
2281586	1	0
2281612	0	1
2281617	0.111	0
2281647	0.143	0
2281648	1	0
2281678	1	0
2281732	1	0
2281740	0	0.0769
2281741	0	0.0769
2281753	1	0
2281771	1	0
2281897	1	0
2281933	1	0
2281948	1	0
2281981	1	0
2282008	1	0
2282042	1	0
2282077	1	0
2282104	1	0
2282125	1	0
2282147	0.125	0
2282148	0.125	0
2282194	0	0.111
2282231	0.0714	0
2282248	0	1
2282272	0	1
2282298	0.0625	0
2282383	0	1
2282438	1	0
2282446	0.286	0
2282456	1	0
2282489	1	0
2282498	0.125	0
2282526	0.1	0
2282543	0	1
2282593	0.0769	0
2282597	0	1
2282618	0	1
2282648	0	1
2282672	0.0714	0
2282676	0.0909	0
2282801	0	0.1
