site_id	SP8704_full
4122869	0.333
4123030	0.0909
4123051	0.0769
4123077	0.0714
4123108	0.0714
4123614	0.0588
4123724	0.0833
4123792	0.0769
4123982	0.0909
4123983	0.0909
4124711	0.0769
4125148	0.0769
4125375	0.0833
4125634	0.0526
4125666	0.05
4125705	0.0769
4125751	0.05
4125813	0.0714
4125966	0.0526
4125967	0.05
4126192	0.0833
4126639	0.0909
4126784	0.0625
4127248	0.1
4127250	0.111
4127253	0.1
4127296	0.0909
4127395	0.125
4127397	0.125
4127398	0.125
4127401	0.143
4127804	0.1
4127993	0.0588
4128446	0.167
4128494	0.0588
4128562	0.0556
4128644	0.167
4128647	0.167
4128759	0.0714
4128796	0.182
4128798	0.182
4129119	0.111
4129184	0.167
4129781	0.333
4130000	0.182
4130201	0.111
4130253	0.0714
4130444	0.2
4131013	0.0769
4132028	0.125
4132280	0.25
4132385	0.1
4132709	0.2
4132721	0.2
4133316	0.125
4133355	0.222
4133896	0.111
4134046	0.0833
4134513	0.2
4134514	0.25
4134516	0.2
4134517	0.2
4134781	0.0833
4134862	0.1
4134863	0.1
4134865	0.0952
4135012	0.182
4135014	0.182
4135015	0.2
4135221	0.167
4135222	0.167
4135371	0.0476
4135372	0.0526
4135966	0.0625
4136021	0.0625
4136179	0.0833
4136386	0.0588
4136508	0.0833
4136580	0.0833
4136618	0.125
4136730	0.25
4136819	0.167
4136833	0.2
4136852	0.2
4136883	0.167
4136941	0.167
4137047	0.182
4137060	0.167
4138485	0.0588
4138738	0.0769
4138934	0.1
4139045	0.0909
4139046	0.111
4139047	0.1
4139752	0.0667
4139753	0.125
4139754	0.0625
4139762	0.0667
4140264	0.167
4140270	0.0833
4140572	0.0833
4140574	0.0909
4140575	0.0833
4140578	0.0833
4140720	0.0588
4140724	0.0667
4140725	0.0667
4140994	0.125
4141071	0.0667
4141144	0.0769
4141278	0.143
4141279	0.143
4141280	0.143
4141428	0.143
4141985	0.0909
4142061	0.0476
4142081	0.0526
4142174	0.0526
4142492	0.0909
4142581	0.167
4142598	0.167
4142674	0.125
4142692	0.125
4143360	0.111
4143457	0.0833
4143550	0.111
4144326	0.0909
4144408	0.1
4144607	0.111
4145015	0.0769
4145615	0.0714
4146004	0.111
4146131	0.0588
4146135	0.0588
4147144	0.0909
4147526	0.0714
4147658	0.0556
4147738	0.0769
4147780	0.0625
4147781	0.0625
4147784	0.0625
4147785	0.0667
4147832	0.0526
4147897	0.0476
4147931	0.0526
4147934	0.0556
4147935	0.0526
4148185	0.0625
4148381	0.05
4148606	0.0769
4148911	0.143
4149015	0.143
4149167	0.222
4149309	0.1
4149366	0.0833
4149374	0.0833
4149387	0.0833
4149407	0.118
4149412	0.0556
4149413	0.0556
4149414	0.0588
4149559	0.0833
4149560	0.0833
4149584	0.0556
4150256	0.05
4150464	0.0769
4150986	0.25
4151176	0.273
4151224	0.111
4151890	0.0769
4152681	0.1
4152687	0.1
4152688	0.1
4152830	0.0833
4152831	0.0769
4152832	0.0833
4152835	0.0714
4152836	0.0714
4152838	0.0769
4154542	0.0714
4154814	0.1
4154819	0.1
4155363	0.143
4155683	0.0714
4155950	0.143
4156266	0.0833
4156278	0.0909
4156279	0.111
4156280	0.111
4156295	0.0909
4156741	0.222
4157367	0.125
4157368	0.111
4157369	0.143
4157376	0.0833
4157380	0.0833
4157381	0.0833
4157394	0.0833
4157525	0.0714
4157527	0.0769
4157689	0.05
4157838	0.0769
4157839	0.0833
4157840	0.0714
4157926	0.0667
4158013	0.0526
4158545	0.4
4158694	0.143
4158995	0.0556
4158996	0.0556
4159044	0.0833
4159145	0.125
4159146	0.143
4159475	0.1
4159476	0.111
4159565	0.182
4159567	0.154
4159718	0.2
4159719	0.25
4159819	0.182
4159851	0.0714
4160178	0.2
4160214	0.333
4160215	0.333
4160216	0.5
4160217	0.5
4160668	0.0667
4160673	0.0625
4160905	0.125
4161000	0.111
4161001	0.111
4161002	0.111
4161149	0.118
4161211	0.0833
4161564	0.0909
4161844	0.5
4162048	0.2
4162068	0.167
4162178	0.05
4162189	0.0526
4162239	0.0588
4162422	0.143
4162483	0.2
4162619	0.0909
4162699	0.0556
4162886	0.2
4163064	0.0625
4163233	0.263
4163234	0.25
4163900	0.05
4164640	0.333
4164891	0.0556
4164892	0.0526
4164965	0.0625
4165039	0.0625
4165041	0.0625
4165042	0.0625
4165066	0.0909
4165083	0.0714
4165184	0.0714
4165207	0.0588
4165223	0.0667
4165428	0.0769
4165459	0.0667
4165477	0.0667
4165478	0.0625
4165479	0.0625
4166074	0.125
4166610	0.5
4166938	0.25
4167073	0.0556
4167166	0.0588
4167167	0.0588
4167168	0.0588
4167172	0.05
4167174	0.05
4167175	0.05
4167180	0.0625
4167294	0.1
4167295	0.0769
4167296	0.0769
4167314	0.0769
4167315	0.0667
4167316	0.0714
4167317	0.0714
4167326	0.0769
4167327	0.0833
4167328	0.0769
4167448	0.0588
4167590	0.111
4167592	0.1
4167735	0.0769
4167736	0.0769
4167737	0.0909
4168106	0.143
4168126	0.182
4168908	0.167
4169531	0.2
4170171	0.2
4170172	0.5
4170173	0.5
4170928	0.0625
4170942	0.0556
4171080	0.0476
4171146	0.0667
4171147	0.0667
4171148	0.0667
4171406	0.0625
4171418	0.0909
4171420	0.0909
4171927	0.0769
4172252	0.0769
4172254	0.0769
4172256	0.0625
4172406	0.05
4172452	0.0625
4172670	0.1
4172775	0.167
4172915	0.0526
4172916	0.0526
4173066	0.0667
4173384	0.0909
4173780	0.125
4173844	0.0833
4173944	0.143
4174118	0.125
4174119	0.125
4174150	0.143
4174445	0.2
4174535	0.0833
4175192	0.2
4175209	0.167
4175218	0.143
4175219	0.143
4175467	0.0833
4175478	0.182
4175503	0.182
4175530	0.273
4175557	0.125
4176321	0.0667
4176432	0.0909
4176433	0.0714
4176435	0.0909
4176513	0.0588
4176582	0.0556
4176584	0.0625
4176604	0.143
4176663	0.1
4176664	0.1
4176678	0.0714
4176738	0.0833
4176775	0.0909
4177094	0.118
4177596	0.125
4178112	0.0833
4178115	0.0714
4178116	0.0714
4178377	0.0909
4178620	0.0667
4178749	0.1
4178758	0.1
4178770	0.0909
4178779	0.1
4178811	0.0833
4178899	0.0476
4178995	0.0769
4179257	0.0833
4179289	0.0588
4180853	0.25
4180854	0.25
4180858	0.25
4180889	0.333
4180891	0.333
4180892	0.2
4181001	0.167
4181035	0.25
4181037	0.2
4181038	0.2
4181039	0.2
4181096	0.125
4181122	0.111
4181183	0.0833
4181370	0.0909
4181412	0.1
4181767	0.2
4182040	0.111
4182138	0.125
4182203	0.125
4182406	0.05
4182458	0.0526
4182552	0.0556
4182559	0.0556
4182599	0.0625
4182614	0.05
4182626	0.0714
4182681	0.0625
4182738	0.125
4182739	0.154
4182741	0.143
4182743	0.143
4182754	0.0625
4182890	0.1
4182891	0.105
4183206	0.143
4183370	0.0588
4183809	0.0714
4184095	0.0909
4184289	0.05
4184381	0.0556
4184382	0.0526
4184495	0.1
4184544	0.143
4184574	0.125
4184705	0.0667
4184731	0.0667
4185385	0.05
4185387	0.0588
4185388	0.0526
4185478	0.0625
4185484	0.0667
4185536	0.0476
4185540	0.0476
4185646	0.0476
4185676	0.0952
4186061	0.111
4186063	0.111
4186069	0.1
4186120	0.154
4186945	0.0667
4187164	0.0526
4187631	0.0833
4187811	0.05
4187830	0.0588
4187927	0.0833
4187929	0.0769
4188261	0.0909
4188295	0.0833
4188635	0.5
4188828	0.0714
4188876	0.0476
4188977	0.05
4188979	0.05
4188980	0.0476
4189009	0.1
4189014	0.0526
4189019	0.0476
4189457	0.0667
4189610	0.125
4189766	0.0625
4189771	0.05
4189921	0.0833
4190013	0.0667
4190254	0.0833
4190366	0.0588
4190815	0.111
4191165	0.0625
4191202	0.118
4191215	0.0588
4191351	0.167
4191485	0.0714
4191486	0.0769
4191487	0.0769
4192063	0.0556
4192562	0.25
4192601	0.333
4192869	0.0476
4192914	0.0556
4193177	0.125
4193185	0.125
4193199	0.1
4193362	0.05
4193364	0.0526
4193365	0.0526
4193374	0.0476
4193378	0.05
4193395	0.05
4193511	0.1
4193561	0.0714
4193952	0.05
4194167	0.238
4194204	0.0833
4194205	0.0714
4194217	0.1
4194241	0.0909
4194242	0.0909
4194244	0.0909
4194245	0.0833
4194323	0.0909
4194345	0.0769
4194390	0.0588
4194392	0.0667
4194400	0.0625
4194417	0.0625
4194491	0.0476
4194499	0.0476
4194500	0.05
4194515	0.0476
4194649	0.0909
4194726	0.0909
4194727	0.1
4195009	0.143
4195237	0.2
4195289	0.167
4195760	0.0714
4195761	0.0714
4195857	0.0909
4195932	0.0909
4196024	0.111
4196527	0.0476
4196966	0.0909
4197013	0.0833
4197056	0.0769
4197845	0.111
4198206	0.2
4198247	0.0556
4198738	0.111
4198802	0.0833
4198834	0.0769
4198973	0.0909
4199030	0.0769
4199031	0.0769
4199064	0.111
4199197	0.0833
4199279	0.5
4199281	0.333
4199284	0.5
4199787	0.125
4200050	0.1
4200158	0.05
4200308	0.2
4201598	0.0625
4201850	0.125
4201977	0.182
4202020	0.1
4202052	0.0625
4202119	0.0526
4202203	0.05
4202247	0.0476
4202598	0.0556
4202602	0.0588
4202607	0.0588
4203328	0.0625
4203330	0.0667
4203331	0.0667
4203474	0.0714
4204121	0.05
4204725	0.0769
4204980	0.25
4205002	0.2
4205114	0.1
4205197	0.0625
4205256	0.0588
4205279	0.0769
4205288	0.111
4205350	0.125
4205423	0.1
4205655	0.0476
4205716	0.0588
4205725	0.0769
4205767	0.05
4205968	0.0833
4206357	0.105
4206518	0.143
4206873	0.0769
4207450	0.0588
4207482	0.0556
4207489	0.0625
4207782	0.154
4208183	0.0769
4208195	0.0714
4208196	0.0667
4208285	0.0667
4209081	0.0909
4209638	0.0526
4209653	0.0476
4209662	0.0476
4209679	0.05
4209779	0.0909
4209788	0.143
4209854	0.0909
4209955	0.0476
4210155	0.0667
4210156	0.0667
4210768	0.0714
4210769	0.0667
4210771	0.0667
4210772	0.0667
4210787	0.167
4210900	0.0769
4210918	0.0625
4210919	0.0625
4210920	0.0625
4210921	0.0625
4210957	0.0588
4210981	0.0588
4210988	0.0588
4211009	0.0667
4211012	0.0625
4211013	0.0526
4211041	0.133
4211161	0.0625
4211162	0.0667
4211424	0.5
4211448	0.25
4211801	0.0909
4211907	0.111
4212044	0.0909
4212082	0.0833
4212385	0.0556
4212499	0.0526
4212502	0.0526
4212503	0.0526
4212870	0.1
4213087	0.0667
4213121	0.0526
4213129	0.0556
4213187	0.0714
4213199	0.0714
4213201	0.0769
4213517	0.0526
4213524	0.05
4213558	0.0625
4213693	0.0476
4213815	0.2
4213860	0.143
4214146	0.0476
4214212	0.0556
4214231	0.05
4214232	0.05
4214233	0.05
4214235	0.05
4214381	0.0526
4214382	0.0526
4214385	0.05
4214616	0.0476
4214666	0.05
4214825	0.0556
4215107	0.2
4215109	0.2
4215227	0.125
4215228	0.125
4215229	0.125
4215258	0.111
4215259	0.111
4215377	0.0909
4215379	0.1
4215585	0.0769
4215586	0.1
4215735	0.0909
4215912	0.0667
4216938	0.0833
4217467	0.1
4217490	0.0625
4217499	0.0476
4217503	0.05
4217765	0.125
4217777	0.111
4217802	0.125
4217831	0.1
4217866	0.0909
4218015	0.0667
4218017	0.133
4218018	0.0588
4218038	0.0526
4218166	0.143
4218167	0.143
4218477	0.0625
4218537	0.0833
4218669	0.0476
4218699	0.0556
4218706	0.0625
4218775	0.0714
4218810	0.0833
4218811	0.0833
4218961	0.0526
4219279	0.0909
4219311	0.111
4220067	0.125
4220217	0.0833
4220218	0.0833
4221058	0.125
4233359	0.0714
4233464	0.0625
4233887	0.0909
4233956	0.0769
4233957	0.0769
4234105	0.143
4234106	0.125
4234296	0.1
4234421	0.333
4236390	0.333
4236391	0.333
4236487	0.0667
4236488	0.0667
4236729	0.0667
4237053	0.3
4237191	0.0625
4237294	0.05
4237295	0.0952
4237444	0.0667
4237445	0.0714
4237474	0.0769
4237475	0.0714
4237500	0.0909
4237581	0.1
4237626	0.1
4237955	0.0909
4237968	0.0909
4238106	0.0714
4238290	0.0625
4238359	0.0625
4238361	0.0625
4238362	0.0667
4238385	0.0588
4238455	0.0667
4238488	0.0769
4238612	0.0714
4239109	0.111
4239126	0.0909
4239134	0.0833
4239144	0.1
4239150	0.125
4239344	0.05
4239360	0.0556
4239694	0.125
4239948	0.0588
4239959	0.0769
4239999	0.111
4240241	0.0769
4240417	0.111
4240554	0.0588
4241033	0.0714
4241305	0.105
4241377	0.05
4241659	0.0714
4241821	0.0833
4241854	0.0909
4242378	0.0833
4243122	0.111
4243130	0.1
4243131	0.0909
4243279	0.111
4243282	0.125
4243452	0.0625
4243604	0.1
4243617	0.143
4243675	0.0714
4243718	0.0556
4243727	0.0588
4243737	0.0625
4243753	0.0769
4243754	0.0769
4244084	0.0909
4244117	0.111
4244119	0.1
4244619	0.1
4245267	0.0769
4245446	0.0526
4245507	0.0667
4245613	0.0769
4245624	0.0909
4245626	0.0909
4245643	0.0833
4245682	0.0833
4245802	0.133
4245931	0.118
4245960	0.0556
4246108	0.0625
4246147	0.105
4246149	0.118
4246150	0.118
4246152	0.0625
4246225	0.0625
4246295	0.125
4246302	0.1
4246393	0.0588
4246593	0.25
4246615	0.111
4246616	0.125
4246766	0.167
4247001	0.0588
4247104	0.0526
4247163	0.0476
4247204	0.0714
4247289	0.154
4247290	0.167
4247312	0.105
4247333	0.1
4247437	0.1
4247438	0.105
4247440	0.1
4247626	0.105
4247656	0.0667
4247660	0.0588
4247690	0.0556
4247692	0.0556
4247719	0.0909
4247804	0.0833
4247840	0.111
4247842	0.111
4247850	0.1
4247874	0.0909
4248277	0.0714
4248285	0.0588
4248438	0.1
4248685	0.0625
4248729	0.0556
4249014	0.2
4249255	0.167
4249266	0.125
4249351	0.0667
4249765	0.0625
4249788	0.0714
4249799	0.0769
4250218	0.0714
4250219	0.0714
4250367	0.0833
4250371	0.0833
4250627	0.0833
4250628	0.0714
4250775	0.0667
4251145	0.133
4251404	0.0556
4251432	0.0625
4251443	0.0625
4251454	0.0667
4251456	0.0714
4251499	0.0833
4251763	0.0625
4251914	0.0833
4251930	0.0909
4252053	0.0588
4252054	0.0625
4252203	0.0769
4252204	0.0833
4252381	0.0667
4252643	0.0714
4252644	0.0714
4252645	0.0714
4252687	0.125
4252754	0.417
4252835	0.0526
4252836	0.0526
4252837	0.05
4252838	0.0476
4252985	0.0667
4252986	0.0667
4252987	0.0667
4253244	0.167
4253478	0.0526
4253481	0.05
4253483	0.0526
4253536	0.0556
4253547	0.0714
4253578	0.0625
4253597	0.0526
4253627	0.125
4253630	0.167
4253780	0.125
4254085	0.0625
4254086	0.0625
4254087	0.0714
4254089	0.0714
4254091	0.0769
4254092	0.0769
4254093	0.0667
4254158	0.0833
4254235	0.0714
4254237	0.0714
4254238	0.0714
4254372	0.0714
4254375	0.0769
4254376	0.0769
4254378	0.0714
4254379	0.0714
4254388	0.0625
4254415	0.0667
4254450	0.0625
4254524	0.0667
4254526	0.0714
4254528	0.0714
4254557	0.0714
4254700	0.0526
4255062	0.111
4255273	0.111
4255274	0.111
4255341	0.0625
4255483	0.0714
4255617	0.0714
4255958	0.1
4256096	0.0625
4256106	0.0625
4256276	0.25
4256492	0.0909
4256502	0.0769
4256505	0.0625
4256506	0.0625
4256508	0.0588
4256552	0.05
4256553	0.0476
4256654	0.0556
4256757	0.0667
4257032	0.111
4257453	0.0588
4257489	0.0625
4257717	0.111
4258727	0.0588
4259002	0.167
4259204	0.1
4259240	0.111
4259347	0.167
4259386	0.0909
4259390	0.1
4259456	0.0833
4259485	0.0833
4260235	0.0588
4260382	0.111
4260384	0.1
4260385	0.1
4260386	0.0909
4260425	0.0667
4260621	0.0556
4261066	0.2
4261362	0.2
4261692	0.1
4261693	0.1
4261698	0.1
4262403	0.0769
4262499	0.1
4262559	0.0714
4262637	0.0833
4262858	0.143
4262859	0.286
4262861	0.25
4262945	0.125
4263005	0.5
4263009	0.5
4263010	0.5
4263011	0.5
4263695	0.0526
4263710	0.0588
4264073	0.1
4264216	0.0556
4264220	0.0556
4264341	0.0667
4264365	0.0833
4264367	0.0833
4264726	0.125
4264754	0.1
4264762	0.111
4264837	0.0833
4265009	0.0833
4265192	0.167
4265518	0.0588
4265680	0.0625
4265692	0.0526
4265803	0.0526
4265880	0.0714
4265881	0.0714
4265882	0.0714
4265884	0.0714
4266029	0.125
4266030	0.111
4266031	0.111
4266032	0.111
4266033	0.111
4266034	0.125
4266035	0.125
4266043	0.222
4266182	0.0769
4266183	0.0769
4266184	0.0769
4266701	0.25
4266702	0.25
4266851	0.222
4266852	0.222
4266853	0.222
4267014	0.25
4267016	0.25
4267503	0.0556
4267564	0.0769
4267603	0.0909
4267613	0.0769
4267614	0.0769
4267615	0.0667
4267698	0.125
4267752	0.0476
4267753	0.05
4267775	0.0714
4268139	0.0667
4268212	0.0526
4268234	0.0588
4268374	0.1
4268375	0.1
4268425	0.0909
4268440	0.0833
4268524	0.0909
4268525	0.0909
4268566	0.0556
4268568	0.05
4268597	0.0526
4268719	0.0714
4268721	0.0714
4268724	0.0714
4268726	0.0714
4268727	0.0714
4268728	0.0769
4268867	0.125
4268868	0.125
4269053	0.111
4269155	0.1
4269217	0.0556
4269225	0.0556
4269260	0.0476
4269414	0.0625
4269415	0.0625
4269416	0.0667
4269988	0.0833
4270091	0.0667
4270104	0.125
4270214	0.143
4270363	0.5
4270457	0.25
4270639	0.0667
4271115	0.0769
4271150	0.0625
4271153	0.0625
4271226	0.1
4271438	0.167
4271587	0.0667
4271678	0.0769
4271885	0.0769
4271924	0.0769
4272016	0.1
4272257	0.05
4272836	0.0667
4273370	0.0833
4273371	0.0714
4273521	0.167
4273522	0.167
4273560	0.143
4273692	0.0833
4273769	0.0909
4273911	0.0714
4273913	0.0714
4273993	0.0769
4274059	0.0714
4274061	0.0556
4274062	0.0588
4274063	0.0556
4274073	0.0625
4274133	0.0476
4274368	0.111
4274456	0.0714
4274457	0.0714
4274607	0.0556
4274609	0.0667
4274610	0.0588
4274653	0.0667
4274712	0.0667
4274783	0.0625
4274869	0.154
4274949	0.1
4276210	0.0588
4276408	0.1
4276414	0.0476
4276421	0.05
4276696	0.05
4276894	0.0588
4277049	0.0714
4277319	0.0833
4277332	0.0833
4277334	0.0714
4277336	0.0714
4277487	0.0476
4277614	0.0667
4277679	0.0769
4277682	0.154
4277701	0.0833
4277770	0.222
4278215	0.0526
4278262	0.125
4278318	0.0625
4278520	0.05
4278886	0.0769
4278937	0.0769
4278948	0.0833
4279021	0.0909
4279027	0.182
4279352	0.0588
4279375	0.0526
4279404	0.105
4279405	0.111
4279516	0.2
4279552	0.182
4279555	0.167
4279556	0.154
4279681	0.0556
4279694	0.05
4280049	0.0588
4280138	0.0833
4280177	0.0588
4280178	0.0625
4280326	0.143
4280358	0.4
4280504	0.0588
4280564	0.0556
4280635	0.0526
4281337	0.0625
4282343	0.0833
4282371	0.0833
4282412	0.0909
4282448	0.0714
4282460	0.167
4282516	0.125
4282517	0.125
4282518	0.125
4282669	0.0476
4282787	0.0667
4282887	0.0714
4283006	0.1
4283052	0.182
4283063	0.1
4283112	0.0909
4283134	0.0833
4283240	0.154
4283323	0.125
4283324	0.0625
4283377	0.0714
4283551	0.111
4283561	0.1
4283582	0.111
4283590	0.0833
4283747	0.0588
4283860	0.111
4283864	0.125
4283891	0.25
4284918	0.111
4284920	0.125
4285262	0.111
4285271	0.125
4285535	0.0909
4285586	0.0667
4285600	0.125
4285765	0.1
4285972	0.0833
4286250	0.0769
4286492	0.0476
4286564	0.05
4286610	0.0625
4286696	0.0588
4286924	0.0556
4287270	0.111
4287340	0.176
4287372	0.0625
4287447	0.0769
4287449	0.0769
4287597	0.0909
4287599	0.0769
4287702	0.0769
4287852	0.0667
4288170	0.111
4288202	0.0769
4288244	0.1
4288320	0.0769
4288497	0.1
4288643	0.0909
4289461	0.05
4289562	0.167
4290322	0.125
4290383	0.143
4291284	0.111
4291435	0.1
4291820	0.1
4292100	0.5
4292333	0.2
4292334	0.167
4292472	0.0769
4292482	0.0833
4292483	0.0833
4292524	0.143
4292530	0.125
4292803	0.0556
4292886	0.0714
4293468	0.0625
4293470	0.0625
4293471	0.0625
4293617	0.111
4293618	0.1
4293622	0.1
4293840	0.143
4293853	0.143
4294131	0.0714
4294138	0.0769
4294139	0.0769
4294141	0.0714
4294143	0.0714
4294145	0.0769
4294288	0.0909
4294350	0.0588
4294546	0.125
4294724	0.0833
4294735	0.0833
4294820	0.0833
4294821	0.0833
4294971	0.0588
4295151	0.0625
4295477	0.0476
4295564	0.0714
4295565	0.0625
4295576	0.0667
4295594	0.118
4295620	0.0588
4297412	0.1
4297593	0.0833
4297624	0.0769
4297703	0.0769
4297705	0.0714
4297706	0.0714
4297746	0.0714
4297761	0.133
4297821	0.118
4297854	0.0526
4297857	0.0588
4297858	0.0526
4298407	0.111
4298876	0.0556
4298877	0.0526
4298879	0.0625
4299027	0.125
4299028	0.125
4299332	0.167
4299916	0.143
4300408	0.0556
4300470	0.0556
4300509	0.0667
4300984	0.0667
4301081	0.0625
4301097	0.0667
4301479	0.111
4301541	0.0588
4301543	0.0625
4301545	0.0625
4301790	0.316
4301926	0.0714
4301994	0.0625
4302009	0.05
4302082	0.05
4302130	0.0667
4302867	0.111
4302952	0.0625
4303014	0.0667
4303016	0.0625
4303075	0.0588
4303159	0.0833
4303305	0.0769
4303356	0.0476
4303448	0.118
4303453	0.125
4303455	0.125
4303476	0.0909
4303699	0.0833
4303750	0.0667
4303798	0.0667
4303979	0.0833
4304278	0.125
4304279	0.125
4304281	0.125
4304427	0.167
4304429	0.143
4304430	0.167
4304780	0.0556
4304927	0.143
4305199	0.0667
4305200	0.0667
4305201	0.0667
4305204	0.0714
4305292	0.0769
4305346	0.111
4305628	0.143
4305675	0.0667
4305991	0.111
4305994	0.105
4306093	0.1
4306105	0.0909
4306285	0.333
4306962	0.0909
4307023	0.0714
4307477	0.0909
4307562	0.125
4307676	0.111
4307891	0.105
4307892	0.111
4307893	0.105
4307964	0.0526
4308041	0.182
4308283	0.0714
4308507	0.0625
4308516	0.0588
4308868	0.0476
4309142	0.0909
4309173	0.1
4309208	0.167
4309241	0.0769
4309262	0.0833
4309279	0.0833
4309305	0.0909
4309364	0.143
4309379	0.125
4309442	0.111
4309453	0.111
4309455	0.111
4309456	0.111
4309547	0.0556
4309643	0.0556
4309685	0.0556
4309831	0.0833
4309846	0.222
4309852	0.125
4309980	0.0714
4309981	0.0714
4309982	0.0667
4310067	0.1
4310399	0.05
4310466	0.0556
4310822	0.0556
4310825	0.05
4310826	0.0526
4310827	0.05
4310973	0.0714
4310974	0.0667
4310975	0.0667
4311079	0.0625
4311207	0.0526
4311244	0.0588
4311331	0.0588
4311608	0.154
4312334	0.0909
4312345	0.0833
4312570	0.0556
4312616	0.0909
4312697	0.0769
4312760	0.0769
4312881	0.111
4312893	0.0526
4313197	0.0833
4313271	0.0667
4313284	0.0667
4313289	0.0769
4313318	0.0833
4313344	0.1
4313490	0.0909
4313550	0.0769
4313567	0.0667
4313599	0.0625
4314254	0.222
4314553	0.0588
4314557	0.0625
4314562	0.0588
4314563	0.0625
4314564	0.0588
4314661	0.0556
4314901	0.0667
4314931	0.0667
4314957	0.0625
4315015	0.0667
4315077	0.0526
4315150	0.0476
4315152	0.05
4315465	0.05
4315469	0.05
4315470	0.05
4315528	0.0625
4316033	0.154
4316035	0.0769
4316181	0.0667
4316182	0.111
4316765	0.0769
4316855	0.0476
4317086	0.0476
4317129	0.0526
4317156	0.05
4317159	0.0476
4317163	0.0556
4317165	0.0526
4317170	0.0556
4317332	0.167
4317874	0.0667
4318271	0.0476
4318332	0.0714
4318483	0.0667
4318509	0.0588
4318514	0.0714
4318515	0.0667
4318535	0.0769
4318563	0.0667
4318665	0.0714
4319127	0.0909
4319151	0.0909
4319152	0.0909
4319153	0.0909
4319175	0.286
4319247	0.0769
4319248	0.0769
4319398	0.0714
4319462	0.0667
4319685	0.1
4319806	0.1
4319857	0.0556
4319887	0.0476
4320034	0.0556
4320035	0.0556
4320059	0.0588
4320089	0.0588
4320111	0.0476
4320112	0.0526
4320114	0.0526
4320120	0.0526
4320124	0.05
4320131	0.05
4320277	0.0769
4320681	0.0625
4320682	0.0625
4320683	0.0625
4320684	0.0625
4320712	0.0588
4320719	0.0556
4320720	0.0556
4320805	0.05
4320861	0.0833
4320862	0.0833
4321001	0.1
4321084	0.0769
4321475	0.0909
4321691	0.25
4321717	0.143
4321768	0.167
4321772	0.167
4321889	0.143
4321915	0.0714
4321919	0.0667
4321920	0.0667
4321921	0.0667
4322033	0.0769
4322034	0.0714
4322183	0.0476
4322184	0.0476
4322354	0.0714
4322413	0.0625
4322415	0.0556
4322530	0.0556
4322531	0.0526
4322547	0.05
4322557	0.0476
4322629	0.0556
4322716	0.05
4322717	0.05
4322795	0.0625
4322806	0.0667
4322807	0.0667
4322866	0.0909
4322867	0.0769
4322869	0.0833
4322877	0.0769
4322917	0.0769
4323171	0.0833
4323221	0.0833
4323302	0.0909
4323423	0.111
4323424	0.1
4323572	0.0909
4323573	0.0909
4323574	0.0909
4323576	0.0909
4323631	0.0769
4323692	0.0833
4324842	0.0909
4324843	0.0909
4324862	0.0625
4324864	0.0625
4324943	0.0588
4324953	0.0625
4324979	0.0909
4325009	0.25
4325011	0.25
4325014	0.333
4325343	0.25
4325429	0.125
4325430	0.111
4325444	0.0833
4325487	0.0625
4325488	0.0667
4325491	0.0625
4325572	0.0588
4325574	0.0625
4325575	0.0588
4325582	0.0556
4325583	0.0556
4325614	0.0667
4325636	0.0909
4325639	0.0909
4325640	0.0909
4325660	0.111
4325694	0.167
4325695	0.167
4325706	0.0833
4325726	0.133
4325761	0.0769
4325791	0.0769
4325845	0.133
4325846	0.133
4325894	0.1
4325934	0.111
4326224	0.0769
4326225	0.0833
4326350	0.05
4326374	0.0625
4326756	0.0526
4326976	0.0556
4326995	0.0625
4327010	0.0714
4327052	0.0833
4327311	0.0833
4327592	0.0667
4327641	0.0909
4327643	0.0769
4327644	0.0833
4327649	0.0769
4327655	0.0556
4327658	0.0625
4327659	0.0625
4327660	0.0625
4327663	0.0625
4327681	0.118
4327795	0.0769
4327807	0.1
4327888	0.0769
4327889	0.0769
4327890	0.0833
4328016	0.0476
4328166	0.0476
4328285	0.0833
4328304	0.0769
4328476	0.0526
4328714	0.0833
4328793	0.0667
4329428	0.0909
4329570	0.0769
4329613	0.0588
4329657	0.0769
4329659	0.0769
4329660	0.0769
4329916	0.0476
4330063	0.0667
4330141	0.0714
4330207	0.222
4330209	0.182
4330300	0.364
4330354	0.0526
4330355	0.111
4330357	0.118
4330359	0.0625
4330509	0.05
4330603	0.0909
4330604	0.0909
4330732	0.0769
4330733	0.0769
4330734	0.0769
4330746	0.0833
4330747	0.0769
4330766	0.0833
4330776	0.0769
4330777	0.0833
4330827	0.0588
4330883	0.0526
4330885	0.0556
4330886	0.0588
4330925	0.0667
4330927	0.0667
4330928	0.0667
4330930	0.0625
4330938	0.0556
4330980	0.0476
4331510	0.0588
4331511	0.0625
4331512	0.0588
4331554	0.105
4331727	0.0769
4331787	0.05
4331843	0.0526
4331885	0.0625
4331943	0.0909
4332217	0.0476
4332266	0.0526
4332328	0.0588
4332570	0.154
4332671	0.1
4332874	0.125
4333257	0.1
4333275	0.182
4333393	0.111
4333394	0.111
4333539	0.0588
4333545	0.0556
4333573	0.0833
4333579	0.0769
4333722	0.0588
4333763	0.0714
4333905	0.125
4333965	0.167
4333973	0.125
4333974	0.111
4334217	0.0667
4334253	0.118
4334400	0.0769
4334401	0.0769
4334435	0.0714
4334467	0.0714
4334550	0.0526
4334551	0.05
4334615	0.0526
4334716	0.0476
