site_id	SPIT_TGnew_Virome_1
1266639	0.182
1266657	0.5
1266696	0.222
1266711	0.5
1266779	0.2
1266784	0.2
1266825	0.125
1266945	0.182
1266990	0.167
1266999	0.5
1267062	0.2
1267065	0.182
1267072	0.2
1267091	0.1
1267093	0.1
1267096	0.1
1267104	0.2
1267122	0.2
1267131	0.2
1267143	0.3
1267186	0.111
1267206	0.429
1267214	0.25
1267231	0.5
1267240	0.2
1267241	0.2
1267242	0.2
1267276	0.333
1267323	0.231
1267337	0.154
1267343	0.182
1267345	0.154
1267347	0.143
1267349	0.308
1267353	0.143
1267575	0.0833
1267599	0.5
1267667	0.333
1267698	0.5
1267728	0.0909
1267731	0.182
1267732	0.0909
1267876	0.0769
1267884	0.154
1267902	0.333
1268130	0.25
1268163	0.333
1268490	0.182
1268604	0.167
1268610	0.0833
1268637	0.0714
1268664	0.0833
1268670	0.0833
1268673	0.0833
1268679	0.0833
1268680	0.0833
1268685	0.111
1268688	0.1
1268689	0.1
1268700	0.2
1268761	0.125
1268772	0.25
1268778	0.333
1268803	0.143
1268820	0.4
1268830	0.2
1268835	0.4
1268850	0.4
1268892	0.5
1268895	0.4
1268913	0.2
1268918	0.125
1268919	0.375
1268920	0.333
1268928	0.429
1268934	0.125
1268955	0.444
1268974	0.364
1269000	0.0769
1269067	0.1
1269068	0.0909
1269117	0.333
1269129	0.333
1269132	0.333
1269135	0.333
1269168	0.333
1269177	0.333
1269183	0.333
1269184	0.333
1269204	0.333
1269214	0.5
1269259	0.333
1269267	0.5
1269270	0.5
1269273	0.5
1269366	0.125
1269369	0.125
1269413	0.111
1269489	0.182
1269507	0.333
1269534	0.167
1269537	0.2
1269672	0.2
1269673	0.2
1269712	0.2
1269767	0.2
1270090	0.167
1270091	0.167
1270142	0.1
1270160	0.364
1270166	0.364
1270234	0.0714
1270235	0.0714
1270304	0.1
1270371	0.125
1270396	0.5
1270397	0.5
1270403	0.5
1270418	0.333
1270430	0.2
1270431	0.2
1270439	0.2
1270441	0.25
1270443	0.333
1270584	0.167
1270628	0.333
1270739	0.111
1270755	0.1
1270799	0.5
1270820	0.5
1270920	0.286
1270994	0.429
1271021	0.375
1271129	0.25
1271131	0.25
1271138	0.4
1271141	0.4
1271145	0.167
1271147	0.5
1271150	0.333
1271154	0.333
1271157	0.4
1271189	0.4
1271216	0.429
1271231	0.5
1271234	0.125
1271273	0.111
1271413	0.143
1271464	0.167
1271475	0.125
1271482	0.1
1271496	0.214
1271662	0.286
1271707	0.4
1271875	0.125
1271903	0.25
1271932	0.25
1271950	0.333
1271977	0.333
1271986	0.2
1272017	0.333
1272022	0.385
1272034	0.167
1272035	0.167
1272082	0.154
1272199	0.0909
1272254	0.3
1272298	0.0769
1272340	0.0909
1272576	0.143
1272611	0.182
1272664	0.1
1272674	0.1
1272678	0.1
1272680	0.1
1272689	0.2
1272701	0.3
1272704	0.4
1272713	0.1
1272746	0.444
1272782	0.444
1272788	0.444
1272812	0.429
1272815	0.429
1272821	0.429
1272847	0.1
1272848	0.3
1272860	0.444
1272899	0.4
1272935	0.4
1272945	0.5
1272968	0.5
1272980	0.364
1272981	0.0769
1273139	0.214
1273142	0.143
1273305	0.333
1273306	0.333
1273322	0.231
1273348	0.231
1273349	0.0714
1273685	0.25
1273709	0.167
1273809	0.0833
1273817	0.333
1273892	0.1
1273898	0.3
1273904	0.2
1273916	0.167
1273919	0.167
1273940	0.25
1273964	0.333
1273973	0.5
1274054	0.2
1274238	0.111
1274258	0.143
1274298	0.125
1274303	0.143
1274312	0.333
1274322	0.4
1274330	0.2
1274335	0.2
1274363	0.4
1274372	0.2
1274647	0.167
1274653	0.125
1275013	0.0909
1275014	0.455
1275041	0.455
1275191	0.3
1275197	0.3
1275200	0.222
1275209	0.286
1275357	0.375
1275367	0.3
1275376	0.222
1275414	0.0909
1275444	0.214
1275446	0.0714
1275619	0.4
1275647	0.429
1275658	0.333
1275664	0.25
1275670	0.333
1275675	0.444
1275685	0.5
1275686	0.375
1275695	0.444
1275696	0.444
1275708	0.444
1275762	0.125
1275764	0.125
1275873	0.286
1275911	0.143
1275913	0.143
1275939	0.333
1276032	0.3
1276048	0.5
1276088	0.25
1276096	0.143
1276185	0.1
1276407	0.308
1276429	0.0769
1276509	0.4
1276515	0.167
1276533	0.125
1276597	0.375
1276600	0.375
1276660	0.333
1276664	0.2
1276666	0.2
1276696	0.5
1276713	0.5
1276723	0.333
1276741	0.5
1276765	0.429
1276789	0.286
1276832	0.1
1276855	0.1
1276882	0.25
1276891	0.286
1276898	0.333
1276900	0.333
1276939	0.4
1277018	0.5
1277166	0.5
1277216	0.5
1277227	0.333
1277236	0.333
1277242	0.333
1277386	0.333
1277408	0.5
1277410	0.4
1277413	0.4
1277452	0.333
1277480	0.4
1277629	0.167
1277630	0.167
1277677	0.111
1277779	0.286
1277797	0.286
1277818	0.143
1277866	0.0714
1278008	0.5
1278072	0.5
1278074	0.5
1278100	0.333
1278110	0.333
1278128	0.5
1278137	0.167
1278139	0.167
1278149	0.333
1278155	0.167
1278192	0.111
1278193	0.111
1278197	0.111
1278218	0.5
1278220	0.0909
1278221	0.1
1278248	0.444
1278249	0.444
1278251	0.444
1278252	0.444
1278275	0.125
1278284	0.111
1278338	0.111
1278365	0.25
1278383	0.333
1278402	0.333
1278416	0.333
1278419	0.4
1278512	0.333
1278536	0.333
1278563	0.2
1278566	0.25
1278584	0.5
1278593	0.25
1278596	0.25
1278611	0.333
1278614	0.5
1278620	0.25
1278622	0.125
1278632	0.5
1278665	0.333
1278667	0.167
1278902	0.333
1279076	0.333
1279309	0.333
1279311	0.333
1279315	0.333
1279361	0.25
1279384	0.375
1279412	0.462
1279558	0.154
1279733	0.417
1279743	0.417
1279745	0.462
1279754	0.444
1279772	0.143
1279773	0.143
1279774	0.125
1279776	0.125
1279790	0.5
1279814	0.125
1279826	0.333
1279827	0.5
1279933	0.1
1279955	0.182
1279961	0.364
1279967	0.182
1279977	0.182
1279994	0.222
1280051	0.154
1280351	0.308
1280594	0.0833
1280636	0.154
1280690	0.286
1280744	0.2
1280753	0.2
1280774	0.417
1280786	0.385
1280789	0.308
1280834	0.273
1280849	0.385
1280907	0.1
1280966	0.364
1280983	0.0769
1281001	0.1
1281016	0.0769
1281035	0.0909
1281404	0.111
1281434	0.2
1281440	0.143
1281441	0.143
1281443	0.333
1281452	0.25
1281459	0.25
1281461	0.222
1281800	0.0769
1281932	0.1
1281956	0.143
1282121	0.111
1282130	0.5
1282169	0.286
1282201	0.333
1282357	0.5
1282460	0.429
1282552	0.5
1282557	0.4
1282562	0.4
1282565	0.5
1282579	0.5
1282580	0.4
1282626	0.4
1282690	0.25
1282694	0.25
1282835	0.125
1282836	0.125
1282839	0.125
1282871	0.286
1282882	0.4
1282903	0.333
1282951	0.5
1282975	0.333
1283063	0.333
1283195	0.333
1283216	0.4
1283218	0.286
1283228	0.25
1283229	0.25
1283266	0.167
1283357	0.214
1283365	0.2
1283367	0.182
1283438	0.333
1283459	0.0769
1283475	0.417
1283504	0.1
1283543	0.125
1283612	0.0769
1283777	0.2
1283875	0.333
1284467	0.286
1284506	0.286
1284533	0.143
1284542	0.5
1284548	0.364
1284581	0.364
1284599	0.364
1284638	0.0769
1284667	0.0769
1284683	0.462
1284686	0.0769
1284719	0.2
1284720	0.222
1284747	0.3
1284755	0.2
1284776	0.5
1284812	0.333
1284935	0.4
1285175	0.25
1285203	0.143
1285231	0.143
1285256	0.111
1285316	0.0909
1285373	0.167
1285374	0.167
1285391	0.2
1285446	0.333
1285451	0.333
1285465	0.125
1285466	0.143
1285511	0.182
1285541	0.364
1285549	0.111
1285550	0.333
1285574	0.0909
1285575	0.273
1285712	0.429
1285760	0.4
1285782	0.5
1285814	0.429
1285901	0.286
1285902	0.286
1285925	0.143
1285927	0.286
1285934	0.286
1285940	0.167
1285946	0.4
1285952	0.4
1285981	0.4
1285988	0.5
1286001	0.125
1286003	0.125
1286004	0.143
1286016	0.333
1286019	0.429
1286063	0.4
1286090	0.182
1286099	0.273
1286111	0.333
1286120	0.182
1286123	0.167
1286141	0.4
1286156	0.222
1286208	0.143
1286405	0.333
1286433	0.2
1286698	0.333
1287817	0.286
1288043	0.308
1288127	0.222
1288145	0.167
1289304	0.25
1290638	0.25
1290661	0.444
1290691	0.1
1290727	0.417
1290733	0.385
1290865	0.167
1290874	0.167
1290919	0.143
1290964	0.25
1291006	0.333
1291007	0.333
1291039	0.222
1291053	0.25
1291054	0.222
1291078	0.25
1291087	0.3
1291090	0.364
1291105	0.4
1291129	0.286
1291163	0.286
1291188	0.2
1291320	0.4
1291337	0.111
1291338	0.111
1291365	0.222
1291366	0.222
1291378	0.25
1291464	0.4
1291470	0.2
1291494	0.25
1291497	0.333
1291507	0.5
1291509	0.5
1291514	0.5
1291518	0.5
1291521	0.5
1291542	0.4
1291557	0.167
1291578	0.111
1291584	0.222
1291587	0.222
1291602	0.25
1291621	0.167
1291686	0.2
1293278	0.333
1293355	0.444
1293356	0.444
1293357	0.143
1293368	0.375
1293396	0.125
1293416	0.333
1293589	0.167
1293621	0.167
1293645	0.286
1293690	0.167
1293693	0.167
1293744	0.5
1293756	0.5
1293768	0.5
1293774	0.333
1293822	0.333
1293841	0.25
1293846	0.25
1293858	0.25
1294658	0.333
1294662	0.333
1294689	0.5
1294767	0.2
1294782	0.143
1294828	0.143
1294840	0.25
1294980	0.167
1295029	0.2
1295142	0.125
1295143	0.125
1295174	0.1
1295425	0.143
1295440	0.182
1295449	0.222
1295461	0.222
1295509	0.25
1295712	0.0909
1295716	0.0833
1295718	0.0833
1295731	0.231
1295782	0.111
1295855	0.182
1295857	0.182
1295864	0.111
1295866	0.111
1295868	0.111
1295869	0.111
1295884	0.125
1295902	0.111
1295988	0.0909
1296043	0.125
1296044	0.111
1296047	0.111
1296048	0.111
1296049	0.111
1296115	0.1
1296116	0.182
1296158	0.4
1296173	0.5
1296197	0.4
1296200	0.4
1296203	0.4
1296204	0.4
1296485	0.5
1296519	0.5
1296568	0.167
1296570	0.5
1296577	0.5
1296583	0.5
1296587	0.5
1296594	0.4
1296729	0.2
1296732	0.2
1296736	0.25
1296740	0.2
1296769	0.111
1296989	0.25
1296991	0.125
1297005	0.375
1297032	0.375
1297044	0.286
1297062	0.2
1297064	0.25
1297074	0.286
1297167	0.286
1297203	0.286
1297241	0.167
1297462	0.125
1297466	0.111
1297472	0.0833
1297474	0.0833
1297593	0.0714
1297633	0.111
1297739	0.25
1297740	0.25
1297780	0.167
1297781	0.167
1297783	0.167
1297817	0.111
1297829	0.4
1297853	0.0714
1297855	0.357
1297961	0.0714
1297967	0.0769
1297997	0.0714
1297998	0.0714
1298000	0.0769
1298001	0.0769
1298003	0.0833
1298004	0.0833
1298018	0.1
1298057	0.333
1298093	0.2
1298119	0.333
1298123	0.333
1298210	0.125
1298213	0.125
1298405	0.4
1298419	0.5
1298423	0.5
1298444	0.5
1298447	0.25
1298468	0.333
1298519	0.5
1298525	0.5
1298534	0.429
1298549	0.429
1298564	0.333
1298571	0.143
1298573	0.143
1298576	0.5
1298720	0.0833
1298722	0.0833
1298724	0.0833
1298823	0.357
1298826	0.143
1298884	0.0714
1298885	0.214
1298886	0.0714
1298895	0.308
1298898	0.182
1298913	0.5
1298970	0.222
1298976	0.4
1298994	0.5
1299036	0.2
1299072	0.2
1299081	0.2
1299084	0.2
1299087	0.2
1299231	0.25
1299243	0.143
1299267	0.167
1299309	0.273
1299312	0.222
1299348	0.364
1299376	0.182
1299380	0.231
1299388	0.0769
1299400	0.0714
1299459	0.0769
1299687	0.333
1299702	0.25
1299848	0.4
1299910	0.167
1299929	0.286
1299959	0.25
1300067	0.0769
1300079	0.154
1300474	0.125
1300500	0.125
1300503	0.125
1300505	0.125
1300684	0.2
1300685	0.2
1300688	0.25
1300721	0.333
1300733	0.4
1300778	0.25
1300811	0.222
1300832	0.111
1300839	0.0909
1300847	0.0909
1300868	0.0769
1300874	0.0714
1300961	0.0833
1301003	0.231
1301009	0.25
1301015	0.25
1301039	0.273
1301069	0.333
1301075	0.286
1301102	0.429
1301108	0.429
1301138	0.4
1301144	0.4
1301158	0.25
1301163	0.25
1301216	0.417
1301261	0.417
1301274	0.111
1301285	0.455
1301294	0.4
1301302	0.333
1301309	0.3
1301317	0.333
1301345	0.167
1301381	0.333
1301387	0.333
1301401	0.333
1301405	0.333
1301423	0.2
1301426	0.2
1301430	0.2
1301431	0.2
1301435	0.25
1301438	0.25
1301500	0.222
1301588	0.462
1301974	0.1
1301978	0.0909
1302058	0.167
1302082	0.222
1302083	0.222
1302207	0.1
1302208	0.1
1302329	0.5
1302353	0.4
1302368	0.333
1302371	0.4
1302373	0.333
1302374	0.333
1302377	0.333
1302614	0.5
1302654	0.167
1302665	0.167
1302695	0.375
1302701	0.333
1302739	0.111
1302740	0.125
1302744	0.125
1302749	0.125
1302755	0.5
1302757	0.5
1302779	0.111
1302815	0.286
1302829	0.143
1302835	0.143
1302863	0.222
1302866	0.25
1302872	0.25
1302886	0.222
1302943	0.286
1302947	0.286
1302959	0.143
1302974	0.2
1302992	0.125
1303091	0.455
1303106	0.25
1303110	0.25
1303111	0.25
1303121	0.125
1303124	0.125
1303132	0.143
1303145	0.429
1303147	0.143
1303175	0.25
1303286	0.333
1303331	0.333
1303370	0.429
1303382	0.429
1303383	0.429
1303389	0.429
1303481	0.333
1303483	0.0833
1303484	0.0833
1303494	0.333
1303537	0.143
1303574	0.231
1303585	0.231
1303627	0.0909
1303637	0.143
1303646	0.167
1303667	0.333
1303668	0.333
1303691	0.25
1303709	0.333
1303718	0.333
1303724	0.333
1303753	0.333
1303808	0.5
1303814	0.5
1303816	0.5
1303817	0.333
1303818	0.25
1303865	0.5
1303910	0.4
1303970	0.333
1303972	0.333
1304027	0.286
1304046	0.286
1304113	0.333
1304485	0.1
1304488	0.2
1304500	0.4
1304511	0.2
1304524	0.2
1304539	0.25
1304586	0.333
1304588	0.1
1304589	0.1
1304598	0.0909
1304603	0.0833
1304604	0.0833
1304641	0.154
1304653	0.154
1304671	0.385
1304682	0.0769
1304699	0.143
1304701	0.154
1304703	0.0769
1304750	0.0714
1304755	0.0833
1304756	0.0833
1304857	0.143
1304862	0.5
1304869	0.143
1304872	0.462
1304907	0.222
1304917	0.333
1304931	0.25
1304940	0.25
1304992	0.333
1304998	0.333
1305019	0.5
1305049	0.2
1305085	0.2
1305099	0.286
1305121	0.167
1305123	0.2
1305153	0.25
1305173	0.2
1305187	0.333
1305189	0.333
1305200	0.286
1305201	0.286
1305205	0.286
1305220	0.286
1305223	0.286
1305245	0.4
1305246	0.4
1305411	0.25
1305461	0.2
1305509	0.167
1305515	0.2
1305517	0.2
1305743	0.333
1305816	0.5
1305824	0.25
1305827	0.333
1305901	0.4
1305956	0.2
1305965	0.167
1305974	0.25
1306022	0.167
1306184	0.0714
1306199	0.154
1306232	0.3
1306250	0.273
1306274	0.429
1306277	0.429
1306315	0.5
1306364	0.273
1306373	0.2
1306448	0.0833
1306504	0.1
1306535	0.125
1306580	0.333
1306601	0.333
1306652	0.25
1306667	0.5
1306673	0.333
1306717	0.25
1306719	0.25
1306723	0.25
1306759	0.167
1306784	0.167
1306785	0.143
1306864	0.111
1306870	0.125
1306872	0.125
1306951	0.0714
1306957	0.0714
1306959	0.0714
1307050	0.0833
1307054	0.0909
1307146	0.25
1307155	0.25
1307164	0.4
1307200	0.286
1307218	0.222
1307251	0.333
1307257	0.333
1307266	0.333
1307302	0.429
1307305	0.429
1307317	0.286
1307335	0.25
1307479	0.333
1307485	0.333
1307527	0.2
1307804	0.333
1307878	0.143
1307884	0.143
1307893	0.143
1307902	0.143
1307917	0.143
1307925	0.143
1307965	0.222
1307988	0.222
1308078	0.0714
1308125	0.125
1308128	0.111
1308179	0.167
1308416	0.429
1308425	0.455
1308436	0.385
1308442	0.462
1308488	0.0769
1308503	0.462
1308533	0.364
1308536	0.364
1308613	0.25
1308622	0.25
1308628	0.182
1308685	0.0769
1308706	0.231
1308721	0.0769
1308736	0.167
1308775	0.25
1308847	0.214
1308872	0.231
1308873	0.214
1308876	0.214
1309012	0.357
1309164	0.0909
1309168	0.273
1309174	0.111
1309358	0.143
1309382	0.5
1309403	0.333
1309416	0.25
1309478	0.231
1309487	0.231
1309490	0.231
1309553	0.125
1309568	0.286
1309604	0.125
1309619	0.25
1309643	0.444
1309676	0.375
1309745	0.4
1309839	0.25
1309840	0.25
1309841	0.25
1309842	0.25
1309876	0.5
1310027	0.2
1310029	0.2
1310030	0.167
1310033	0.125
1310143	0.0833
1310153	0.0714
1310167	0.0714
1310178	0.154
1310188	0.0909
1310261	0.143
1310296	0.25
1310299	0.273
1310320	0.375
1310332	0.375
1310347	0.375
1310352	0.167
1310360	0.167
1310362	0.167
1310398	0.25
1310488	0.5
1310497	0.5
1310784	0.25
1310790	0.25
1310810	0.2
1310987	0.0833
1311076	0.364
1311105	0.25
1311136	0.5
1311143	0.111
1311148	0.444
1311149	0.111
1311157	0.111
1311172	0.375
1311178	0.375
1311181	0.167
1311198	0.0909
1311223	0.429
1311235	0.286
1311250	0.286
1311330	0.0714
1311340	0.462
1311368	0.0714
1311373	0.231
1311400	0.462
1311418	0.167
1311424	0.167
1311445	0.455
1311460	0.4
1311461	0.4
1311466	0.333
1311468	0.2
1311523	0.4
1311526	0.4
1311529	0.4
1311568	0.385
1311666	0.25
1311670	0.25
1311676	0.25
1311691	0.167
1311694	0.167
1311697	0.2
1311754	0.4
1311760	0.5
1311761	0.25
1311762	0.25
1311769	0.333
1311829	0.25
1311834	0.4
1311838	0.4
1311841	0.25
1311892	0.5
1312110	0.182
1312133	0.182
1312191	0.333
1312242	0.375
1312246	0.125
1312271	0.333
1312275	0.25
1312277	0.25
1312389	0.222
1312414	0.222
1312426	0.111
1312431	0.222
1312792	0.5
1312799	0.5
1312805	0.5
1312806	0.5
1312809	0.333
1312912	0.2
1312926	0.25
1312927	0.2
1312945	0.2
1312961	0.4
1312982	0.4
1312984	0.4
1313041	0.5
1313053	0.333
1313062	0.4
1313072	0.4
1313134	0.4
1313137	0.5
1313140	0.5
1313152	0.5
1313180	0.2
1313182	0.4
1313203	0.333
1313206	0.5
1313233	0.286
1313263	0.286
1313266	0.286
1313269	0.25
1313275	0.25
1313296	0.25
1313337	0.167
1313338	0.167
1313350	0.167
1313483	0.5
1313486	0.5
1313487	0.5
1313503	0.333
1313518	0.4
1313657	0.385
1313761	0.125
1313796	0.111
1313803	0.1
1313806	0.1
1313830	0.0909
1313848	0.1
1313878	0.0909
1313902	0.222
1313905	0.222
1313908	0.444
1313926	0.444
1313950	0.333
1313953	0.286
1313985	0.429
1314007	0.5
1314028	0.444
1314031	0.111
1314055	0.2
1314088	0.222
1314092	0.182
1314097	0.182
1314112	0.1
1314118	0.111
1314153	0.1
1314196	0.143
1314229	0.167
1314232	0.25
1314262	0.167
1314301	0.222
1314368	0.143
1314436	0.5
1314442	0.333
1314445	0.25
1314450	0.333
1314503	0.5
1314579	0.143
1314582	0.111
1314728	0.25
1314729	0.25
1314730	0.143
1314784	0.333
1314802	0.4
1314838	0.4
1314872	0.143
1314934	0.143
1314953	0.111
1314961	0.0909
1314974	0.1
1314975	0.1
1314994	0.364
1314999	0.182
1315000	0.167
1315012	0.0769
1315016	0.154
1315063	0.357
1315081	0.0714
1315087	0.0714
1315102	0.0833
1315103	0.0909
1315141	0.364
1315174	0.273
1315189	0.444
1315210	0.444
1315213	0.444
1315225	0.417
1315282	0.333
1315327	0.0909
1315329	0.0909
1315330	0.455
1315357	0.455
1315360	0.0909
1315361	0.455
1315372	0.143
1315375	0.4
1315381	0.1
1315397	0.154
1315414	0.167
1315496	0.1
1315510	0.111
1315534	0.4
1315541	0.286
1315543	0.286
1315545	0.167
1315575	0.333
1315590	0.5
1315634	0.111
1315644	0.111
1315660	0.111
1315695	0.1
1315700	0.0833
1315731	0.462
1315746	0.375
1315752	0.375
1315761	0.5
1315767	0.125
1315782	0.286
1315787	0.167
1315795	0.167
1315801	0.4
1315803	0.167
1315811	0.167
1315812	0.125
1315822	0.286
1315844	0.2
1315845	0.2
1315863	0.5
1315866	0.25
1315867	0.5
1315871	0.2
1315873	0.2
1315876	0.2
1315905	0.333
1315917	0.333
1315920	0.5
1315971	0.167
1315980	0.167
1315986	0.167
1316037	0.429
1316081	0.143
1316100	0.333
1316110	0.167
1316112	0.167
1316139	0.2
1316157	0.2
1316162	0.2
1316165	0.2
1316220	0.25
1317843	0.5
1317845	0.5
1317852	0.5
1317857	0.5
1317862	0.5
1317865	0.5
1317866	0.5
1318158	0.2
1318185	0.333
1318215	0.286
1318218	0.143
1318275	0.333
1318320	0.0909
1318377	0.214
1318557	0.5
1318586	0.417
1318590	0.357
1318614	0.5
1318632	0.3
1318644	0.4
1318645	0.4
1318686	0.333
1318719	0.333
1318740	0.167
1318780	0.167
1318814	0.286
1318815	0.286
1318890	0.0833
1318899	0.0769
1318960	0.167
1318963	0.167
1318964	0.167
1318971	0.0909
1318979	0.0909
1319031	0.182
1319043	0.462
1319058	0.167
1319067	0.167
1319079	0.0714
1319103	0.0833
1319109	0.167
1319112	0.0833
1319133	0.0909
1319160	0.417
1319166	0.4
1319319	0.333
1319447	0.429
1319500	0.143
1319613	0.25
1319650	0.0769
1319837	0.333
1319927	0.333
1319936	0.167
1320023	0.2
1320193	0.5
1320257	0.5
1320264	0.5
1320272	0.5
1320345	0.2
1320482	0.333
1320487	0.167
1320510	0.143
1320521	0.125
1320531	0.125
1320927	0.385
1320939	0.273
1320951	0.25
1320957	0.375
1320969	0.364
1321032	0.5
1321035	0.375
1321044	0.125
1321081	0.143
1321095	0.2
1321098	0.167
1321119	0.333
1321155	0.5
1321164	0.444
1321171	0.125
1321176	0.5
1321215	0.286
1321239	0.143
1321240	0.143
1321293	0.333
1321296	0.5
1321305	0.5
1321332	0.333
1321365	0.2
1321377	0.167
1321500	0.2
1321517	0.286
1321519	0.286
1321553	0.375
1321637	0.3
1321650	0.1
1321652	0.0714
1321653	0.462
1321655	0.0714
1321740	0.214
1321808	0.0833
1321832	0.0769
1321906	0.0909
1321960	0.375
1321981	0.1
1321982	0.1
1322040	0.0714
1322050	0.308
1322056	0.357
1322116	0.1
1322128	0.5
1322161	0.222
1322198	0.286
1322215	0.143
1322218	0.125
1322219	0.125
1322220	0.125
1322366	0.0833
1322368	0.0714
1322523	0.0714
1322534	0.0714
1322724	0.143
1322737	0.143
1322740	0.1
1322801	0.0833
1322812	0.0833
1322815	0.0833
1322829	0.0833
1322843	0.0833
1322848	0.0909
1322883	0.0909
1322885	0.0909
1322889	0.111
1322891	0.111
1322894	0.167
1322917	0.111
1322918	0.111
1323067	0.143
1323068	0.143
1323069	0.143
1323087	0.4
1323088	0.4
1323093	0.5
1323161	0.3
1323173	0.222
1323206	0.286
1323219	0.286
1323271	0.143
1323317	0.25
1323356	0.111
1323383	0.125
1323386	0.125
1323390	0.143
1323976	0.143
1324009	0.143
1324060	0.111
1324072	0.111
1324074	0.111
1324078	0.111
1324156	0.5
1324180	0.5
1324198	0.444
1324222	0.429
1324258	0.429
1324270	0.429
1324336	0.333
1324401	0.25
1324405	0.25
1324648	0.5
1324677	0.167
1324690	0.2
1324693	0.2
1324702	0.167
1324708	0.2
1324710	0.125
1324711	0.125
1324732	0.167
1324747	0.167
1324752	0.5
1324765	0.286
1324768	0.286
1324774	0.222
1324775	0.182
1324776	0.182
1324807	0.417
1324846	0.444
1324921	0.286
1324924	0.333
1324925	0.333
1324927	0.333
1325098	0.5
1325155	0.25
1325186	0.2
1325215	0.143
1325218	0.143
1325221	0.429
1325272	0.0833
1325296	0.0909
1325317	0.0833
1325322	0.167
1325323	0.167
1325347	0.0833
1325368	0.1
1325419	0.167
1325422	0.167
1325437	0.2
1325440	0.2
1325503	0.143
1325533	0.333
1325542	0.4
1325545	0.4
1325553	0.1
1325635	0.182
1325702	0.333
1325707	0.5
1325738	0.5
1325909	0.333
1325918	0.5
1326064	0.333
1326066	0.333
1326067	0.333
1326072	0.333
1326073	0.333
1326074	0.333
1326081	0.2
1326082	0.2
1326086	0.2
1326089	0.2
1326103	0.5
1326214	0.143
1326215	0.143
1326218	0.143
1326223	0.143
1326287	0.125
1326299	0.385
1326318	0.167
1326328	0.0909
1326343	0.0833
1326344	0.273
1326347	0.333
1326352	0.462
1326356	0.25
1326365	0.455
1326393	0.0769
1326418	0.444
1326451	0.25
1326462	0.111
1326485	0.444
1326494	0.222
1326497	0.4
1326506	0.0909
1326518	0.2
1326521	0.5
1326563	0.125
1326592	0.444
1326605	0.286
1326609	0.25
1326611	0.286
1326629	0.4
1326635	0.286
1326637	0.286
1326683	0.125
1326695	0.125
1326722	0.2
1326757	0.1
1326760	0.333
1326791	0.273
1326839	0.25
1326863	0.429
1326868	0.2
1326893	0.2
1326907	0.2
1327000	0.333
1327021	0.429
1327045	0.4
1327084	0.333
1327196	0.5
1327241	0.167
1327243	0.167
1327324	0.444
1327384	0.5
1327385	0.125
1327412	0.333
1327415	0.167
1327417	0.5
1327418	0.167
1327481	0.385
1327493	0.429
1327624	0.0769
1327625	0.0769
1327634	0.0909
1327653	0.111
1327682	0.214
1327685	0.231
1327718	0.143
1327733	0.375
1327739	0.429
1327758	0.111
1327759	0.1
1327762	0.0909
1327835	0.375
1327838	0.375
1327853	0.125
1327880	0.5
1327883	0.429
1327886	0.286
1327908	0.5
1327969	0.5
1327970	0.5
1327971	0.5
1327972	0.5
1327981	0.143
1327985	0.25
1328000	0.5
1328069	0.5
1328075	0.5
1328099	0.429
1328120	0.5
1328121	0.125
1328122	0.125
1328129	0.333
1328131	0.25
1328132	0.333
1328164	0.333
1328185	0.5
1328186	0.5
1328222	0.4
1328264	0.167
1328348	0.111
1328349	0.111
1328369	0.111
1328388	0.125
1328395	0.111
1328400	0.111
1328402	0.0909
1328413	0.0833
1328426	0.0769
1328461	0.182
1328468	0.2
1328582	0.5
1328628	0.444
1328630	0.444
1328686	0.125
1328691	0.167
1328693	0.167
1328705	0.167
1328759	0.125
1328774	0.2
1330220	0.125
1330270	0.25
1330288	0.4
1330835	0.143
1330905	0.25
1331068	0.25
1331113	0.1
1331298	0.111
1331302	0.143
1331414	0.167
1331428	0.167
1331431	0.167
1331449	0.167
1331451	0.167
1331486	0.125
1331492	0.143
1331505	0.143
1331507	0.143
1331545	0.444
1331554	0.222
1331560	0.111
1331564	0.222
1331572	0.375
1331589	0.1
1331600	0.0909
1331601	0.0909
1331613	0.2
1331622	0.3
1331639	0.111
1331656	0.111
1331844	0.143
1332039	0.333
1332091	0.25
1332128	0.25
1332206	0.2
1332208	0.2
1332274	0.25
1332277	0.333
1332283	0.286
1332329	0.286
1332361	0.333
1332373	0.333
1332374	0.333
1332387	0.333
1332402	0.333
1332403	0.4
1332409	0.333
1333045	0.375
1333110	0.167
1333111	0.222
1333140	0.364
1333155	0.231
1333176	0.167
1333248	0.214
1333266	0.214
1333311	0.308
1333446	0.5
1333452	0.0833
1333491	0.5
1333497	0.444
1333521	0.364
1333533	0.375
1333567	0.111
1333572	0.444
1333575	0.444
1333596	0.333
1333605	0.333
1333653	0.333
1333668	0.273
1333677	0.417
1333692	0.364
1333698	0.3
1333755	0.273
1333941	0.167
1333947	0.167
1333971	0.125
1333973	0.125
1333993	0.0909
1333995	0.1
1333996	0.1
1333998	0.1
1334064	0.455
1334065	0.455
1334067	0.455
1334121	0.111
1334123	0.111
1334124	0.111
1334125	0.111
1334133	0.125
1334144	0.167
1334145	0.167
1334146	0.167
1334147	0.167
1334157	0.143
1334229	0.333
1334232	0.333
1334252	0.4
1334259	0.4
1334284	0.4
1334835	0.333
1334846	0.5
1334854	0.5
1334862	0.5
1334890	0.5
1334901	0.5
