site_id	W20_D1	W21_D1	W19_D1
3450385	0	0	0.0588
3450397	0.0455	0	0
3450398	0.0435	0.0286	0
3450404	0	0.025	0
3450407	0	0	0.0541
3450408	0	0	0.0571
3450409	0	0.0263	0.0606
3450410	0	0	0.0571
3450412	0	0	0.0541
3450429	0	0.0303	0
3450440	0	0.0323	0
3450544	0	0	0.0488
3450545	0	0	0.0476
3450546	0	0.0323	0.05
3450611	0.025	0	0
3450679	0.0278	0	0
3451070	0.0392	0	0
3451075	0.0377	0	0
3451091	0	0.0556	0
3451144	0	0	0.0385
3451181	0	0.04	0
3451186	0	0	0.0476
3451187	0	0	0.0455
3451189	0	0	0.0476
3451195	0	0.037	0
3451215	0.0714	0	0
3451218	0.0769	0	0
3451223	0	0.0333	0
3451224	0	0.0323	0
3451263	0	0	0.0333
3451281	0	0	0.0312
3451284	0.0417	0	0
3451286	0	0.0333	0
3451312	0	0.0345	0
3451316	0	0.0345	0
3451321	0	0.0741	0
3451335	0	0.0385	0.0286
3451336	0	0	0.0286
3451339	0	0	0.0278
3451341	0	0.0345	0
3451343	0	0.04	0
3451351	0	0.04	0
3451373	0.0526	0	0
3451374	0.0476	0	0
3451375	0.0476	0	0
3451394	0.0294	0	0
3451395	0.0294	0	0
3451469	0	0	0.0408
3451530	0.0476	0	0
3451552	0	0	0.0238
3451558	0	0	0.0244
3451563	0	0	0.0244
3451574	0.04	0	0
3451591	0.0345	0	0
3451595	0	0	0.025
3451676	0	0	0.0303
3451678	0.0238	0	0
3451685	0.0227	0	0
3451694	0.0238	0	0
3451701	0.0233	0	0
3451733	0	0.0435	0
3451736	0.0233	0	0
3451763	0	0.0417	0
3451770	0	0.0435	0
3451788	0	0	0.0256
3451790	0	0	0.0244
3451793	0	0	0.025
3451817	0	0	0.0244
3451822	0	0.05	0
3451825	0	0.0526	0
3451827	0	0.0556	0
3451828	0	0.0556	0
3451830	0.037	0	0
3451833	0.0345	0	0
3451834	0.0345	0	0
3451861	0.0455	0	0
3451885	0.0526	0	0
3451886	0.0476	0	0
3451892	0.0435	0	0
3451894	0.0435	0	0
3451915	0.05	0	0
3451934	0	0	0.025
3451936	0	0	0.0222
3451966	0.0357	0	0
3451973	0	0	0.027
3451977	0	0.0526	0
3451980	0	0.0526	0
3451988	0	0	0.0303
3452001	0	0.0909	0
3452019	0	0	0.027
3452037	0	0	0.0263
3452043	0.0357	0	0
3452061	0	0	0.0263
3452121	0.04	0	0
3452128	0	0.0417	0
3452151	0	0.0385	0
3452159	0.0345	0	0
3452161	0	0	0.0238
3452547	0.0227	0	0.0179
3452579	0.0488	0	0
3452633	0	0	0.04
3452697	0.0196	0	0.0222
3452698	0.0192	0	0.0222
3452764	0	0.05	0
3452770	0	0	0.0357
3452780	0	0	0.0339
3452781	0	0	0.0351
3452962	0.0339	0	0
3452991	0	0.0588	0
3453115	0	0	0.0286
3453127	0	0	0.0312
3453211	0.0444	0	0
3453231	0	0	0.0323
3453236	0	0	0.0357
3453237	0	0	0.0345
3453319	0	0.0364	0
3453385	0	0.0328	0
3453488	0	0.0444	0
3453549	0	0.0513	0
3453573	0	0.0263	0.0154
3453580	0	0.0513	0
3453618	0	0.0606	0.0172
3453619	0	0.0588	0.0172
3453683	0	0.0333	0.0222
3453720	0.0408	0	0
3453730	0.0566	0	0
3453734	0.0377	0	0
3453853	0	0.0444	0
3453870	0	0	0.0513
3454020	0	0	0.0339
3454379	0	0.0714	0
3454420	0	0	0.0408
3454557	0.0588	0	0
3454590	0	0.0392	0
3454591	0	0.0392	0
3454667	0.0755	0	0
3454739	0	0.0571	0
3454741	0	0.0588	0
3454742	0	0.0556	0
3454772	0	0.0323	0
3454794	0	0.0333	0
3454796	0	0.0333	0
3454800	0	0.0345	0
3454801	0	0.0345	0
3454803	0	0.0345	0
3454807	0	0	0.0345
3454828	0	0	0.0357
3454860	0	0	0.0357
3454862	0	0	0.0345
3454884	0	0.0385	0
3454888	0.0333	0	0
3454915	0	0.0769	0
3454919	0.0357	0	0
3454947	0	0.0385	0
3454950	0.0345	0	0
3454952	0.0303	0	0
3454955	0	0.0455	0
3454984	0.0345	0	0
3455067	0	0.0278	0
3455076	0	0.0263	0
3455080	0.0435	0	0
3455129	0.0435	0	0
3455153	0.0526	0	0
3455176	0.0455	0	0
3455196	0	0.0357	0
3455206	0	0	0.0312
3455225	0	0.0303	0
3455226	0	0.0303	0
3455227	0	0.0571	0
3455230	0	0.0323	0
3455235	0	0.05	0
3455249	0.0345	0	0
3455255	0	0.0238	0
3455256	0	0.0244	0
3455298	0	0.0303	0
3455313	0	0	0.0435
3455320	0	0	0.0556
3455321	0	0	0.0476
3455332	0	0.0303	0
3455371	0	0.0286	0
3455372	0	0.0263	0
3455412	0	0.0625	0
3455498	0	0	0.0385
3455731	0	0.0303	0
3455790	0	0	0.0278
3455825	0	0	0.0333
3455826	0	0	0.0312
3455861	0	0	0.0323
3455862	0	0	0.0286
3455872	0	0	0.0294
3455875	0	0	0.0294
3455888	0	0	0.0323
3455900	0	0	0.0312
3455920	0	0.0357	0
3455973	0	0	0.0294
3455974	0	0	0.0303
3455975	0	0	0.0294
3455976	0	0	0.0303
3455997	0	0.0312	0
3455999	0	0	0.0357
3456001	0	0	0.0357
3456002	0.0345	0	0
3456025	0.04	0	0
3456026	0.0417	0	0
3456168	0	0.0364	0
3456235	0	0.0612	0
3456236	0	0.0577	0
3456237	0	0.06	0
3456238	0	0.06	0
3456489	0	0.0408	0
3456601	0	0	0.0769
3456602	0	0	0.0741
3456604	0	0	0.0741
3456756	0	0.0513	0
3456845	0	0	0.0526
3457139	0.0455	0	0
3457341	0	0.0244	0
3457367	0	0.0312	0
3457368	0.037	0	0
3457394	0	0.0312	0
3457413	0	0	0.0256
3457454	0.0645	0	0
3457549	0	0	0.0278
3457567	0	0.0333	0
3457784	0	0.0392	0
3457831	0	0.04	0
3457836	0	0.0426	0
3457990	0	0.0238	0
3457993	0	0	0.0455
3458003	0.0385	0	0
3458008	0	0.0238	0
3458011	0	0.0233	0
3458013	0	0.0233	0
3458023	0.0357	0	0
3458209	0	0.027	0
3458210	0	0.027	0
3458243	0	0.0312	0
3458264	0.0323	0	0
3458285	0	0	0.0312
3458286	0	0	0.0312
3458287	0	0	0.0333
3458289	0	0	0.0323
3458291	0	0	0.0345
3458302	0.0345	0	0
3458303	0.037	0	0
3458304	0.0345	0	0
3458305	0.0345	0	0
3458307	0.0357	0	0
3458310	0.037	0	0
3458312	0.0385	0	0
3458314	0	0.04	0
3458316	0	0.0357	0
3458317	0	0.0357	0
3458339	0.0385	0	0
3458345	0.0714	0	0
3458378	0	0.0345	0
3458394	0.0303	0	0
3458410	0	0.0286	0
3458434	0	0	0.037
3458436	0	0	0.037
3458437	0	0	0.0357
3458438	0	0	0.0345
3458440	0	0	0.0333
3458495	0.0513	0	0
3458548	0.069	0	0
3458612	0	0	0.0244
3458617	0	0	0.0476
3458726	0	0	0.06
3458728	0	0	0.0588
3458730	0	0	0.0588
3458745	0.0333	0	0
3458868	0.0294	0	0
3458875	0	0	0.115
3458876	0	0	0.111
3458878	0	0	0.107
3458879	0	0	0.167
3458880	0	0	0.0417
3458888	0.0286	0	0
3458902	0.0263	0	0
3458958	0.0323	0	0
3458969	0	0	0.0278
3459041	0	0.0556	0
3459190	0	0.0377	0
3459339	0	0	0.0588
3459458	0.0208	0.0192	0
3459490	0	0	0.04
3459658	0	0	0.0465
3459801	0	0	0.0385
3459830	0	0.0333	0
3459832	0	0.0333	0
3459843	0	0.0323	0
3459865	0	0.037	0
3459868	0	0.0345	0
3459870	0	0	0.0323
3459878	0	0.037	0
3460085	0	0.0323	0
3460087	0	0.0345	0
3460096	0	0	0.0465
3460102	0	0	0.0435
3460103	0	0	0.0444
3460105	0	0	0.0455
3460152	0.0286	0.0263	0
3460240	0.02	0	0.0141
3460246	0	0	0.0333
3460247	0	0	0.0308
3460269	0.0444	0	0
3460270	0.0435	0	0
3460344	0	0.0444	0
3460416	0.0333	0	0
3460418	0.0333	0	0
3460419	0.0339	0	0
3460420	0.0357	0	0
3460537	0.0417	0	0
3460753	0	0	0.0323
3460755	0	0.0323	0
3460790	0.0286	0	0
3460792	0	0	0.0333
3460794	0	0	0.0333
3460795	0	0.0294	0
3460816	0	0	0.0357
3460871	0	0	0.0345
3460884	0.0741	0	0
3460912	0	0	0.0303
3460958	0	0	0.0263
3460961	0	0	0.0263
3460973	0	0	0.027
3460974	0.0435	0	0
3461009	0.0333	0.0244	0
3461229	0	0	0.0541
3461289	0	0.0444	0
3461390	0	0	0.0465
3461506	0	0	0.0385
3461507	0	0	0.0364
3461527	0.0417	0	0
3461758	0.0244	0	0.0204
3461933	0	0.0541	0
3461962	0.0286	0	0
3462061	0.0652	0	0
3462102	0	0.0323	0
3462159	0	0	0.0323
3462355	0	0.0408	0
3462383	0.0476	0	0
3462497	0.0556	0	0
3462539	0	0	0.0256
3462613	0	0.0465	0.0278
3462700	0	0.0426	0
3462826	0	0.0513	0
3462827	0	0.05	0
3462828	0	0.0488	0
3462986	0	0.0571	0
3463183	0	0	0.0294
3463186	0	0.0278	0
3463210	0.0541	0	0
3463216	0	0.0294	0.0278
3463293	0.0263	0	0
3463305	0.027	0	0
3463307	0.0488	0	0
3463327	0.0556	0	0
3463329	0	0	0.0333
3463330	0	0.0571	0
3463331	0	0.0606	0
3463334	0	0.05	0
3463335	0	0.05	0
3463337	0	0.0526	0
3463458	0.0698	0	0
3463460	0.0667	0	0
3463480	0	0.0392	0
3463630	0.0238	0	0
3463631	0.0227	0	0
3463665	0	0.1	0
3463667	0.0556	0	0
3463676	0.0233	0	0
3463693	0	0.0952	0
3463695	0	0	0.0714
3463806	0	0.0435	0
3463922	0	0	0.0571
3464030	0	0.0323	0
3464039	0.0333	0	0
3464070	0	0	0.0588
3464274	0	0.0278	0
3464277	0	0.0278	0
3464302	0	0	0.0714
3464303	0	0	0.069
3464311	0	0.0323	0
3464330	0	0.0357	0
3464331	0.0303	0	0
3464334	0	0	0.0303
3464337	0.0303	0	0
3464340	0.0323	0	0
3464447	0	0	0.0526
3464460	0	0	0.0513
3464487	0.08	0	0
3464520	0	0.0286	0
3464697	0.04	0	0
3464752	0	0.0455	0
3464779	0	0.0278	0
3464789	0	0.0263	0
3464795	0	0.0263	0
3464796	0	0.0263	0
3464797	0	0.0263	0
3464799	0	0.0294	0
3464800	0	0.0278	0
3464802	0	0.027	0
3464813	0.0625	0	0
3464814	0.0588	0	0
3464834	0	0.0263	0
3464935	0	0.0312	0
3465015	0	0.0357	0
3465026	0	0.0385	0
3465057	0	0.0345	0
3465066	0	0.037	0
3465090	0	0.04	0
3465091	0	0.0435	0
3465092	0	0.04	0
3465129	0	0	0.0455
3465140	0	0	0.0455
3465145	0	0.0714	0
3465162	0	0	0.0455
3465163	0.0526	0	0
3465164	0.0526	0	0
3465204	0	0	0.05
3465276	0	0	0.0455
3465328	0	0	0.0385
3465393	0.0513	0	0
3465452	0	0.0286	0
3465455	0.0303	0	0
3465464	0	0.05	0
3465471	0	0.0556	0
3465480	0	0.0294	0
3465549	0	0.0294	0
3465913	0.0385	0	0
3465915	0.0392	0	0
3465917	0.0385	0	0
3465918	0.0417	0	0
3465919	0.0385	0	0
3465920	0.04	0	0
3465933	0	0.05	0
3465934	0	0.0732	0
3465936	0	0.0732	0.0233
3466063	0.04	0	0
3466064	0.0333	0	0
3466066	0.0351	0	0
3466067	0.0351	0	0
3466069	0.0339	0	0
3466070	0.0339	0	0
3466082	0	0.0526	0
3466084	0	0.0789	0
3466261	0.05	0	0
3466318	0.0455	0	0
3466343	0	0	0.139
3466622	0	0.0444	0
3466692	0.0488	0	0
3466744	0.0526	0	0
3466746	0.0513	0	0
3466747	0.05	0	0
3466751	0.0476	0	0
3466752	0.0465	0	0
3466842	0.0526	0	0
3466843	0.0588	0	0
3466891	0	0	0.037
3466895	0.0556	0	0
3466896	0.0556	0	0
3466898	0.0526	0	0
3467048	0	0.0357	0
3467049	0	0.0385	0
3467054	0	0.037	0
3467060	0.0513	0	0
3467062	0.0698	0	0
3467132	0	0.025	0
3467164	0	0.0256	0
3467206	0	0	0.0541
3467217	0	0.0323	0
3467308	0.0556	0	0
3467309	0.05	0	0
3467429	0	0	0.0476
3467459	0.0455	0	0
3467460	0.0444	0	0
3467490	0	0	0.0526
3467497	0.0645	0	0
3467510	0.027	0.0312	0
3467697	0	0	0.0732
3467715	0	0.0408	0
3467816	0	0	0.0741
3468122	0	0	0.0444
3468291	0.0167	0.0263	0
3468905	0	0	0.0392
3468919	0	0	0.0377
3469405	0.0286	0.0294	0
3469450	0.0408	0	0
3469498	0.0408	0	0
3469635	0.0286	0.0238	0
3469806	0	0.05	0
3469856	0.0278	0	0
3469870	0	0	0.0833
3469873	0.0256	0	0
3469932	0	0	0.0882
3470087	0.04	0	0
3470651	0	0	0.0465
3470667	0	0.0455	0
3470691	0	0	0.027
3470693	0	0	0.0222
3470694	0	0	0.0227
3470695	0	0	0.0208
3470696	0	0	0.0222
3470698	0	0	0.0238
3470700	0.037	0	0.0208
3470716	0	0.0385	0
3470754	0	0	0.025
3470776	0.0312	0	0
3470780	0	0	0.0244
3470784	0	0	0.0233
3470896	0	0	0.0286
3470900	0	0.0455	0
3470916	0	0	0.0286
3471002	0	0	0.0732
3471008	0	0	0.0714
3471010	0	0	0.0811
3471060	0	0	0.0625
3471062	0	0	0.0612
3471064	0	0	0.0612
3471089	0.192	0	0
3471135	0.136	0	0
3471152	0	0	0.12
3471154	0	0	0.115
3471155	0	0	0.111
3471156	0	0	0.111
3471168	0	0.0476	0
3471171	0	0.0476	0
3471182	0	0.0476	0
3471183	0.05	0	0
3471220	0.0303	0	0
3471236	0.0286	0	0
3471241	0.0286	0	0
3471276	0.027	0	0.0294
3471295	0.0256	0.025	0
3471366	0	0	0.0333
3471401	0.0256	0	0.0263
3471412	0	0.0556	0
3471554	0	0.0769	0
3471568	0	0	0.0385
3471588	0	0	0.0417
3471604	0	0.0417	0
3471614	0	0	0.0435
3471615	0	0	0.0455
3471699	0	0.0667	0
3471763	0.02	0	0.0303
3471834	0.0408	0	0
3472079	0.0857	0	0
3472149	0	0.0541	0
3472151	0	0.0541	0
3472382	0.08	0	0
3472411	0	0	0.0286
3472420	0	0	0.0294
3472470	0	0	0.0465
3472694	0.0303	0.0217	0
3472889	0	0.0364	0
3472961	0	0	0.0339
3472973	0	0	0.037
3472974	0	0	0.0364
3473117	0	0	0.04
3473198	0	0	0.0294
3473247	0.0541	0	0
3473627	0.0233	0	0
3473637	0	0.0256	0
3473673	0.0488	0	0
3473739	0	0.0263	0
3473743	0.0541	0	0
3473756	0.0541	0	0
3473770	0	0.0294	0
3473771	0	0	0.037
3473796	0.0263	0	0
3473824	0	0	0.0357
3473855	0.027	0	0
3473876	0.0303	0	0
3473890	0	0.04	0
3473904	0	0	0.04
3473933	0	0.0333	0
3473939	0.0312	0	0
3473940	0.0303	0	0
3473965	0.0303	0	0
3473975	0.0303	0	0
3473991	0.0286	0	0
3474008	0.0312	0	0
3474161	0	0	0.0732
3474163	0	0	0.0698
3474306	0	0	0.0732
3474506	0	0	0.0571
3474507	0	0	0.0556
3474511	0	0	0.0588
3474515	0	0	0.0588
3474542	0	0.0488	0
3474655	0	0	0.05
3474660	0	0	0.05
3474663	0	0	0.05
3474664	0	0	0.0513
3474816	0.0323	0	0
3474821	0.0645	0	0
3474887	0	0	0.0606
3474890	0	0.0217	0
3474902	0.0385	0	0
3474904	0.0417	0	0
3474907	0	0	0.037
3474909	0	0.0213	0.0385
3474910	0	0	0.0385
3474911	0	0.0217	0
3474912	0	0.0213	0
3474922	0.0417	0	0
3474927	0.0455	0	0
3474928	0.0455	0	0
3475205	0	0	0.0357
3475265	0	0	0.0513
3475340	0	0	0.0364
3475397	0	0	0.0351
3475504	0.0392	0	0
3475672	0	0.0513	0
3475749	0	0.0233	0.0286
3476009	0	0.04	0
3476013	0	0.0345	0
3476031	0.0541	0	0
3476086	0	0.0385	0
3476123	0.0263	0	0
3476134	0.027	0	0
3476271	0	0.0426	0
3476450	0.0357	0	0
3476461	0	0	0.025
3476469	0	0	0.0222
3476498	0	0	0.0323
3476502	0	0	0.0556
3476514	0	0	0.027
3476516	0	0	0.027
3476525	0	0	0.0256
3476529	0.0312	0	0
3476530	0.0294	0	0
3476682	0.0526	0	0
3476684	0.0526	0	0
3476836	0.027	0	0
3476844	0.0323	0	0
3476845	0.0312	0	0
3476848	0.0294	0	0
3476897	0	0	0.05
3476968	0	0	0.0488
3477152	0.0317	0	0
3477311	0.04	0	0
3477385	0	0.0417	0.02
3477408	0	0	0.037
3477409	0	0	0.0377
3477411	0	0	0.0364
3477413	0.0408	0	0
3477414	0	0	0.037
3477458	0.02	0.025	0
3477557	0	0	0.04
3477558	0	0	0.04
3477561	0	0	0.0417
3477562	0	0	0.0392
3477564	0	0	0.0385
3477652	0.0476	0	0
3477684	0	0	0.0698
3477795	0.0227	0.0256	0
3477834	0	0	0.0698
3477835	0	0	0.0732
3477988	0	0	0.0556
3477997	0	0	0.05
3478147	0.025	0.0263	0
3478235	0	0	0.0526
3478237	0	0	0.0541
3478239	0	0	0.0556
3478320	0.0312	0	0
3478326	0.0357	0	0
3478328	0	0	0.0333
3478380	0	0	0.069
3478381	0	0	0.0667
3478390	0.0333	0	0
3478451	0	0.0345	0
3478476	0	0	0.0465
3478646	0	0	0.0357
3478679	0	0	0.075
3478681	0	0	0.0769
3478715	0	0.0217	0.0263
3478750	0	0.0213	0.0278
3478828	0	0	0.0857
3478829	0	0	0.0833
3478830	0	0	0.0789
3479021	0	0.0455	0
3479022	0	0.0476	0
3479024	0	0.0476	0
3479025	0	0.0444	0
3479066	0	0.0294	0.0294
3479170	0	0.0417	0
3479209	0	0	0.0476
3479235	0	0	0.0488
3479236	0	0	0.0513
3479554	0.0526	0	0
3479558	0	0.0333	0
3479566	0	0	0.0909
3479638	1	0	0
3479639	1	0.25	0
3479669	0	0	0.2
3479670	0	0	0.25
3479767	0	0.0714	0
3479768	0	0.0625	0
3479769	0	0.0625	0
3479820	0	0	0.037
3479858	0	0	0.0323
3479889	0	0	0.0513
3480055	0.0377	0	0
3480121	0	0	0.0571
3480207	0	0.0435	0
3480431	0.0571	0	0
3480476	0	0	0.0312
3480538	0	0.0385	0.0204
3480539	0	0.0385	0.0204
3480564	0	0	0.0222
3480565	0	0	0.0244
3480567	0	0	0.0227
3480619	0	0.0357	0
3480625	0	0	0.0303
3480629	0	0	0.0303
3480633	0.0256	0	0
3480643	0	0	0.0303
3480811	0.0455	0	0
3480812	0.0465	0	0
3481015	0	0	0.0294
3481035	0	0.0294	0
3481038	0.037	0	0
3481064	0	0.0286	0
3481159	0	0.0455	0
3481346	0	0.0256	0
3481428	0.0345	0	0
3481691	0.04	0.0435	0
3481710	0	0	0.0476
3481712	0	0	0.0476
3481715	0	0	0.0476
3481716	0	0	0.0455
3481717	0	0	0.0476
3481782	0.0667	0	0
3481799	0	0	0.0333
3481803	0	0.025	0
3481833	0.0345	0	0
3481850	0	0	0.0323
3481854	0	0	0.0333
3481859	0	0	0.037
3481860	0	0	0.115
3481862	0	0	0.0769
3481863	0	0	0.0769
3481884	0.0286	0	0
3481885	0.0294	0	0
3481891	0	0	0.0323
3481893	0	0	0.0323
3481895	0	0	0.0303
3481896	0	0	0.0303
3481897	0	0	0.0312
3481931	0.0526	0	0
3482044	0	0.0303	0
3482197	0	0.0286	0
3482279	0.0323	0	0
3482509	0.0625	0	0
3482514	0	0	0.0426
3482696	0.0278	0	0
3482751	0	0	0.0303
3482752	0	0.0645	0
3482759	0.0333	0	0
3482787	0	0.027	0
3482845	0.0385	0	0
3482846	0.037	0	0
3482887	0.04	0	0
3482933	0	0	0.0714
3482942	0	0	0.05
3482965	0	0	0.0256
3482966	0	0	0.027
3482972	0	0.0357	0
3482987	0	0.0286	0
3483028	0.0526	0	0
3483110	0	0	0.0667
3483133	0	0.05	0
3483152	0	0	0.08
3483184	0	0	0.0455
3483227	0	0	0.0435
3483266	0	0	0.0455
3483268	0	0	0.0455
3483269	0	0	0.0435
3483270	0	0.0233	0
3483276	0.0417	0	0
3483305	0.037	0	0
3483311	0.04	0	0
3483327	0.0357	0	0
3483329	0	0	0.0667
3483342	0	0.0233	0
3483348	0	0	0.037
3483474	0	0.0392	0
3483661	0	0	0.0377
3484047	0.027	0	0
3484065	0	0.0294	0
3484066	0.0256	0	0
3484070	0	0.0323	0
3484103	0	0	0.0645
3484104	0.0294	0	0
3484254	0	0	0.0426
3484420	0.0345	0	0
3484537	0	0	0.0357
3484539	0	0	0.0357
3484562	0	0.0244	0
3484563	0	0.0244	0
3484564	0	0	0.0385
3484571	0	0.0244	0
3484614	0	0.0278	0
3484615	0	0.027	0
3484616	0	0.0294	0
3484639	0.0357	0	0
3484641	0.037	0	0
3484642	0.037	0	0
3484644	0.0345	0	0
3484662	0	0	0.0312
3484663	0	0	0.0303
3484664	0	0	0.0333
3484672	0	0	0.0323
3484685	0	0.0345	0
3484715	0	0.0323	0
3484802	0.0811	0	0
3484803	0.0833	0	0
3484928	0.0526	0	0
3484953	0.0435	0	0
3485007	0.0377	0	0
3485058	0.0408	0	0
3485130	0	0	0.0351
3485452	0.0556	0	0
3485505	0	0.0377	0
3485563	0	0	0.0625
3485565	0	0	0.0645
3485568	0	0.027	0.0323
3485618	0.0323	0	0
3485712	0	0	0.0526
3485714	0	0	0.0526
3485774	0	0.0312	0
3485799	0	0	0.0294
3485810	0	0	0.0294
3485815	0	0	0.0303
3485824	0.0345	0	0
3485828	0.0333	0	0
3485831	0	0	0.0278
3486050	0	0.037	0
3486051	0	0.0323	0
3486052	0	0.0333	0
3486112	0.025	0.0294	0
3486113	0.0256	0.0294	0
3486120	0.0312	0	0
3486133	0.0294	0	0
3486308	0.0323	0	0
3486325	0.0345	0	0
3486330	0.0345	0	0
3486377	0	0	0.027
3486378	0	0	0.0278
3486407	0	0.037	0
3486410	0.0417	0	0
3486411	0.0417	0	0
3486413	0	0.0345	0
3486414	0	0.0323	0
3486452	0.0417	0	0
3486476	0	0.0256	0
3486517	0	0.0286	0
3486529	0	0.0294	0
3486530	0	0.0294	0
3486531	0	0.0303	0
3486533	0	0	0.0385
3486537	0	0.0286	0
3486554	0	0	0.0455
3486579	0.0588	0	0
3486600	0.0625	0	0
3486620	0	0	0.05
3486664	0.04	0.0333	0
3486674	0.037	0	0
3486679	0	0.0333	0
3486680	0	0	0.0526
3486681	0	0	0.0526
3486684	0	0	0.0588
3486686	0	0	0.0588
3486687	0.037	0	0
3486773	0	0.0488	0
3486789	0.0286	0	0
3486908	0	0.0488	0
3487110	0.027	0	0
3487128	0.027	0	0
3487129	0.027	0	0
3487130	0.0256	0	0
3487197	0.0714	0	0
3487269	0.0588	0	0
3487415	0	0	0.0571
3487440	0	0.0263	0.0286
3487456	0.0312	0	0
3487457	0.0312	0	0
3487479	0	0.0357	0
3487482	0	0.0345	0
3487562	0	0	0.0488
3487563	0	0	0.0606
3487565	0	0	0.0571
3487733	0	0	0.0417
3487845	0	0.0408	0
3487904	0	0	0.0323
3487922	0	0.0263	0
3487956	0	0	0.0455
3487980	0	0	0.0488
3488169	0	0	0.0417
3488247	0	0	0.025
3488369	0	0	0.0238
3488372	0.0435	0	0
3488392	0	0	0.0244
3488399	0	0	0.0263
3488423	0	0	0.0312
3488428	0	0.05	0
3488433	0	0.0455	0
3488434	0	0.0476	0
3488437	0	0.0455	0
3488468	0.0435	0	0
3488560	0	0	0.0286
3488563	0	0.0323	0
3488581	0.0333	0	0
3488583	0.0345	0	0
3488595	0	0	0.0303
3488684	0	0.0244	0
3488691	0.0417	0	0
3488703	0	0.0233	0
3488763	0	0.0541	0
3488820	0.0333	0	0
3488831	0.0312	0	0
3488832	0	0.0417	0
3488834	0	0.0385	0
3488844	0.0278	0	0
3488847	0.0286	0	0
3488864	0	0.0435	0
3488871	0	0.0556	0
3488872	0	0	0.0385
3488900	0.0303	0	0
3488922	0	0	0.0345
3488949	0	0.0909	0
3489058	0.0294	0	0
3489063	0.025	0.0278	0
3489071	0	0	0.0357
3489072	0	0	0.0357
3489074	0	0	0.0357
3489077	0	0.0667	0
3489094	0	0	0.037
3489097	0	0	0.04
3489108	0.0244	0	0
3489110	0.025	0	0
3489111	0.0256	0	0
3489113	0.025	0	0
3489135	0	0	0.037
3489239	0	0.04	0
3489254	0	0	0.0476
3489257	0.0385	0	0
3489259	0.04	0	0
3489265	0.04	0	0
3489272	0	0	0.037
3489313	0	0.0312	0
3489401	0	0.0345	0
3489403	0	0.0357	0
3489406	0.0345	0	0
3489407	0.0312	0	0
3489487	0	0.0345	0
3489501	0	0.0357	0
3489506	0	0.0303	0
3489573	0.0385	0	0
3489665	0.0244	0	0
3489722	0.0465	0	0
3489723	0.0667	0	0
3489724	0.0476	0	0
3489825	0.0333	0	0.0213
3489844	0	0	0.025
3489861	0	0	0.027
3489872	0.0645	0	0
3489877	0	0.0278	0
3489885	0	0	0.0286
3489996	0	0	0.0435
3490265	0	0	0.0263
3490294	0	0.04	0
3490310	0	0.037	0
3490338	0	0.04	0
3490417	0	0.04	0
3490593	0.0278	0	0
3490620	0	0	0.0741
3490623	0.0244	0	0
3490624	0.0244	0	0
3490734	0	0	0.0476
3490738	0	0	0.05
3490746	0.0476	0	0
3490750	0.0233	0	0
3490769	0	0.0476	0
3490864	0.0294	0	0
3490893	0	0.04	0
3490933	0	0	0.0345
3490962	0.0541	0	0
3490996	0	0.037	0
3491020	0.0263	0	0
3491021	0.0263	0	0
3491025	0	0	0.0294
3491037	0	0.037	0
3491041	0	0	0.0294
3491044	0	0.0345	0
3491045	0	0.0357	0
3491079	0.087	0	0
3491109	0	0.0417	0
3491110	0	0	0.027
3491141	0	0	0.0263
3491145	0	0	0.0294
3491227	0	0	0.0345
3491229	0.0541	0	0
3491250	0	0.04	0
3491317	0	0.0345	0
3491346	0.0323	0	0
3491364	0.0357	0	0
3491387	0	0.0357	0
3491406	0.0385	0	0
3491431	0	0	0.0333
3491461	0.0294	0	0
3491462	0	0.0333	0
3491477	0	0.0345	0
3491481	0	0	0.0303
3491518	0	0	0.0312
3491523	0	0	0.0312
3491642	0	0.027	0
3491645	0	0.0263	0
3491927	0.037	0	0
3491941	0	0.0278	0
3491948	0	0.0278	0
3491954	0	0.0294	0
3491966	0	0	0.0303
3491967	0	0	0.0294
3492072	0	0.0408	0
3492073	0	0.0444	0
3492087	0.0303	0	0.0182
3492285	0	0	0.0333
3492444	0	0.0465	0
3492445	0	0.0465	0
3492488	0	0.0323	0
3492491	0	0.0294	0
3492493	0	0.0323	0
3492495	0.0417	0	0
3492506	0	0.0312	0
3492514	0.0435	0	0
3492532	0	0	0.0323
3492543	0	0	0.0323
3492612	0	0	0.025
3492666	0.0645	0	0
3492668	0.0714	0	0
3492669	0.0625	0	0
3492839	0.0357	0	0
3492841	0	0	0.0256
3492842	0	0	0.0263
3492843	0	0	0.027
3492887	0.025	0	0
3492914	0.0303	0	0
3492925	0.0357	0	0
3492935	0.0333	0	0
3492939	0	0	0.0303
3492944	0	0	0.0278
3492972	0	0	0.0286
3492990	0.0323	0	0.0256
3493008	0	0.0357	0
3493040	0	0	0.0256
3493085	0.0385	0	0
3493092	0	0	0.027
3493093	0	0.0357	0
3493095	0	0	0.0278
3493154	0	0	0.0294
3493160	0	0	0.0303
3493165	0.037	0	0
3493173	0	0.0741	0
3493196	0.0333	0	0
3493199	0.0323	0	0
3493200	0.0323	0	0
3493257	0.0286	0	0
3493267	0	0	0.0323
3493348	0.0345	0	0
3493351	0.0385	0	0
3493352	0.04	0	0
3493360	0	0	0.0294
3493395	0	0	0.0312
3493451	0	0	0.0286
