site_id	W20_D1	W21_D1	W19_D1
2636091	50	44	66
2636108	56	40	62
2636113	54	40	63
2636296	33	35	27
2636377	32	35	27
2636389	36	37	25
2636412	40	37	29
2636464	35	28	34
2636467	37	28	34
2636478	33	24	33
2636492	35	26	37
2636513	31	24	38
2636520	33	22	37
2636521	33	22	37
2636523	30	23	38
2636524	30	22	37
2636527	33	25	36
2636528	32	24	38
2636538	27	27	41
2636562	27	29	37
2636563	27	30	40
2636677	54	40	49
2636678	55	42	49
2636805	45	50	39
2636807	43	52	39
2636808	44	54	40
2636898	55	56	49
2636959	60	45	49
2636960	55	41	47
2637020	36	31	30
2637043	39	32	35
2637045	39	32	35
2637063	34	28	37
2637107	31	28	28
2637116	32	32	30
2637313	50	43	50
2637315	50	43	53
2637351	46	49	50
2637531	26	37	34
2637628	43	29	58
2637636	43	28	57
2637702	45	33	60
2638089	27	44	45
2638144	48	46	44
2638148	51	59	49
2638149	51	58	50
2638150	50	60	47
2638297	33	41	39
2638351	32	34	28
2638419	33	50	38
2638420	35	50	41
2638535	34	51	42
2638569	35	40	50
2638570	34	47	50
2638645	34	38	43
2638688	35	32	33
2638689	33	30	34
2638775	31	32	32
2638788	28	29	26
2638808	28	31	33
2638826	29	36	32
2638830	28	35	31
2639125	31	35	67
2639241	44	47	57
2639248	49	55	60
2639387	53	51	46
2639388	53	57	46
2639389	53	55	42
2639489	39	42	36
2639505	40	37	32
2639507	38	34	30
2639508	37	35	32
2639539	36	36	30
2639540	34	36	30
2639541	35	37	30
2639542	35	38	30
2639544	37	34	28
2639545	35	34	30
2639550	33	35	28
2639552	31	33	24
2639556	30	37	25
2639721	41	23	35
2639722	41	23	36
2639725	41	23	35
2639863	41	37	52
2639885	43	34	41
2639897	42	34	44
2639923	36	42	48
2639924	39	49	51
2639926	37	48	50
2639928	39	47	50
2640109	46	31	61
2640111	48	28	56
2640138	42	30	52
2640140	42	28	50
2640249	46	47	42
2640250	45	48	42
2640400	42	48	50
2640402	41	48	51
2640406	40	43	51
2640413	43	48	50
2640442	46	47	56
2640489	50	42	52
2640506	52	39	52
2640556	45	35	39
2640673	57	61	49
2640682	60	58	49
2640741	34	42	44
2640856	47	59	55
2640903	53	60	48
2641028	45	46	36
2641230	35	27	26
2641233	35	27	26
2641260	32	29	25
2641330	31	33	36
2641371	42	46	37
2641376	45	45	38
2641377	44	45	38
2641378	43	45	40
2641499	38	29	37
2641505	33	28	35
2641516	33	30	35
2641527	29	23	32
2641528	30	27	35
2641553	30	26	34
2641568	29	29	25
2641580	32	32	36
2641582	29	31	32
2641604	32	33	34
2641640	35	28	39
2641750	36	30	49
2641778	31	29	40
2641789	37	37	44
2642033	35	41	48
2642146	32	30	32
2642160	38	39	34
2642273	35	34	39
2642457	25	37	29
2642464	25	37	27
2642579	36	31	21
2642641	60	46	30
2642642	61	44	31
2642718	60	44	34
2642790	42	38	34
2642791	48	40	40
2642793	48	37	40
2643112	46	40	38
2643158	51	41	42
2643195	54	40	46
2643327	37	39	52
2643445	30	19	43
2643544	35	18	47
2643623	26	32	35
2643638	26	30	38
2643639	26	30	39
2643642	28	33	36
2643715	27	41	28
2643723	28	44	30
2643728	30	47	35
2643874	50	41	37
2643876	50	48	40
2643926	46	50	37
2644135	50	47	52
2644259	44	46	53
2644291	40	57	55
2644401	25	44	43
2644404	28	47	49
2644415	31	46	42
2644466	33	42	41
2644623	36	27	37
2644664	37	36	33
2644716	39	32	37
2644992	49	40	44
2644993	49	40	45
2645141	42	33	49
2645188	43	33	43
2645189	44	34	44
2645544	43	41	48
2645636	51	38	41
2645737	56	51	35
2645741	54	46	34
2645848	48	64	59
2645887	50	52	55
2645888	52	52	58
2645924	55	54	57
2646070	37	33	23
2646077	34	31	19
2646477	1	2	1
2650358	34	18	20
2650377	49	24	22
2650727	55	52	73
2650728	54	53	73
2650732	53	58	76
2650876	47	40	52
2650878	50	40	58
2651065	49	52	46
2651071	48	51	48
2651078	59	55	58
2651108	60	51	58
2651150	56	65	59
2651284	40	64	40
2651285	38	59	38
2651448	63	56	53
2651521	53	51	57
2651522	51	49	49
2651523	52	49	52
2651626	51	54	66
2651653	50	43	60
2651667	55	47	65
2651669	49	41	52
2651671	55	51	57
2651673	55	49	60
2651779	62	55	39
2651785	63	54	38
2651909	74	49	47
2651944	65	47	50
2652004	62	53	44
2652019	54	49	37
2652020	58	54	39
2652021	59	54	37
2652168	55	48	60
2652169	56	54	61
2652300	67	31	84
2652349	67	42	80
2652388	53	46	76
2652393	52	47	70
2652427	46	57	59
2652542	52	67	53
2652543	54	69	52
2652544	51	65	54
2652546	57	72	66
2652547	57	69	62
2652549	56	69	64
2652577	52	63	78
2652579	52	66	78
2652580	51	67	79
2652691	60	54	71
2652693	66	58	73
2652872	60	56	65
2652994	53	57	79
2653188	59	55	51
2653322	50	59	42
2653325	49	53	40
2653335	46	59	40
2653441	46	42	33
2653444	52	52	37
2653446	49	49	36
2653448	49	52	34
2653449	50	49	37
2653840	59	51	77
2653866	59	48	79
2653928	48	41	61
2653983	39	38	67
2654062	54	45	71
2654063	51	40	69
2654064	55	45	74
2654147	62	53	67
2654148	63	50	68
2654212	69	57	68
2654273	73	53	71
2654297	70	62	76
2654298	70	62	74
2654593	57	57	49
2654639	62	57	43
2654702	46	43	35
2654729	36	44	32
2654730	35	46	29
2654732	34	44	32
2654741	41	53	28
2654742	44	53	31
2654744	46	50	30
2654747	42	54	31
2654877	55	71	51
2654878	59	70	52
2654879	54	68	48
2654886	51	60	52
2654992	46	39	51
2655026	51	43	54
2655029	44	31	50
2655210	39	46	33
2655230	42	45	34
2655238	38	47	34
2655330	51	43	40
2655445	53	39	44
2655527	60	44	65
2655739	48	54	58
2655744	44	56	58
2655761	40	56	51
2655790	46	50	56
2655833	47	55	47
2655940	37	36	42
2656023	34	48	59
2656024	32	50	57
2656141	48	60	57
2656785	51	61	32
2656928	57	47	45
2656966	59	50	50
2656967	58	49	50
2657088	47	45	59
2657107	50	46	57
2657115	48	44	54
2657117	48	46	52
2657122	50	48	53
2657213	57	55	49
2657238	61	51	50
2657239	58	51	48
2657255	66	53	51
2657406	68	50	38
2657463	47	57	42
2657529	55	57	60
2657607	61	51	65
2657848	52	37	42
2657859	54	41	44
2657865	47	38	43
2657885	64	45	49
2657976	54	48	46
2657986	62	56	48
2657987	62	57	48
2657989	59	56	50
2657991	55	60	46
2658030	60	63	58
2658057	52	54	47
2658134	57	57	58
2658135	54	54	60
2658136	65	59	64
2658138	66	57	61
2658141	71	57	61
2658142	67	57	63
2658284	64	38	43
2658300	66	31	37
2658343	64	42	48
2658404	57	47	54
2658405	57	44	55
2658406	54	40	53
2658547	58	50	50
2658555	57	50	49
2658556	57	50	49
2658817	39	63	64
2658820	39	62	59
2658822	38	62	60
2658823	36	55	60
2658825	35	56	60
2658826	40	58	63
2659153	57	52	43
2659461	42	43	28
2659502	55	50	43
2659606	48	39	46
2659763	70	61	42
2659846	24	22	20
2659847	23	24	20
2659854	14	17	16
2659889	5	9	6
2659893	3	5	3
2659895	3	5	3
2659896	3	3	1
2659897	5	3	3
2659899	5	3	2
2659900	5	3	2
2659908	11	3	3
2659959	29	14	24
2659994	38	25	34
2660159	65	64	63
2660645	89	67	75
2660793	58	75	65
2660795	57	77	63
2660874	47	53	48
2660918	55	42	47
2661219	62	50	72
2661223	72	54	73
2661260	62	53	65
2661570	52	45	59
2661627	52	58	60
2661660	54	52	52
2661706	47	57	55
2661721	42	56	51
2661890	45	48	64
2661974	48	62	60
2662317	53	65	62
2662318	54	70	60
2662319	57	70	61
2662321	55	69	57
2662322	47	65	54
2662391	65	56	53
2662401	70	61	52
2662470	70	59	43
2662472	74	69	48
2662473	73	63	44
2662575	42	70	51
2662576	43	71	47
2662810	47	67	56
2662829	51	62	54
2662856	49	75	49
2662864	49	70	45
2662988	43	49	56
2663015	43	57	64
2663104	35	56	50
2663105	35	56	51
2663160	24	46	33
2663471	35	71	60
2663671	60	80	65
2663818	61	62	66
2664060	64	58	45
2664129	78	49	47
2664156	80	51	45
2664166	79	48	55
2664266	75	59	56
2664279	71	60	62
2664347	71	69	67
2664491	67	61	69
2664493	67	59	65
2664496	70	58	69
2664597	73	62	64
2664780	64	52	62
2664801	66	56	63
2664939	60	67	65
2665100	57	86	43
2665233	37	71	50
2665334	40	51	44
2665362	39	53	42
2665381	42	53	49
2665466	36	53	48
2665527	47	50	46
2665575	43	49	44
2666122	58	71	70
2666269	60	56	54
2666746	57	79	95
2666970	59	55	65
2666971	55	52	60
2666976	58	58	63
2666977	57	58	58
2666978	53	59	61
2667005	65	54	52
2667023	60	68	53
2667025	61	70	51
2667026	60	68	50
2667399	67	56	69
2667410	69	63	68
2667428	61	57	75
2667463	64	54	70
2667507	59	62	67
2667529	59	56	73
2667709	59	57	72
2667710	57	56	72
2667713	58	56	71
2667716	59	58	74
2667717	62	61	74
2667718	59	58	72
2667779	62	63	71
2668214	67	56	70
2668342	83	70	71
2668343	82	60	67
2668491	76	73	70
2668566	57	64	57
2668863	69	55	74
2668882	64	54	68
2668947	61	60	67
2668948	60	60	63
2668963	56	64	61
2668965	59	62	64
2668993	57	63	57
2668997	56	58	56
2669001	58	60	47
2669221	70	71	52
2669223	71	72	53
2669439	52	57	61
2669474	41	58	50
2669475	40	53	49
2669476	41	55	49
2669499	51	59	52
2669810	65	69	63
2669892	55	56	46
2670190	69	79	50
2670262	76	74	40
2670661	52	58	62
2670810	59	49	65
2670811	61	50	66
2670853	62	53	72
2670855	67	51	69
2670856	66	58	74
2670858	66	57	72
2670859	68	58	74
2671005	57	51	76
2671007	61	55	75
2671073	56	61	82
2671163	51	51	64
2671341	46	63	44
2671401	54	63	58
2671782	64	40	68
2672270	56	56	85
2672380	53	67	77
2672381	54	65	77
2672435	43	66	76
2672621	49	54	71
2672630	54	54	70
2672890	42	38	78
2672919	63	48	69
2673001	78	58	59
2673098	54	70	61
2673280	69	90	86
2673420	68	83	60
2673430	69	77	68
2673515	56	77	58
2673516	56	75	57
2673518	56	69	55
2673599	64	67	53
2673662	56	54	49
2673666	62	52	49
2673668	62	48	49
2673669	61	49	50
2673689	67	52	61
2673837	79	69	73
2673935	76	57	48
2674025	76	61	54
2674196	54	48	53
2674354	53	52	58
2674383	54	57	61
2674667	69	73	57
2675672	70	52	69
2676073	63	61	64
2676413	57	79	84
2676466	48	81	60
2676715	73	54	57
2676805	84	56	50
2676820	71	55	51
2676934	50	39	64
2676992	49	48	54
2677051	56	63	58
2677080	62	67	58
2677221	52	69	56
2677273	44	50	38
2677284	47	51	43
2677411	59	36	48
2677421	59	31	49
2677436	57	40	51
2677689	55	47	55
2677758	57	54	70
2677759	55	44	63
2677760	57	48	63
2677761	55	45	65
2677816	49	47	62
2677905	54	49	68
2677906	55	46	68
2678131	63	50	69
2678714	54	53	61
2678747	60	57	67
2678860	62	60	66
2678905	58	56	71
2678959	57	64	66
2679029	61	73	66
2679084	53	76	58
2679179	58	72	53
2679368	49	51	58
2679397	59	62	69
2680100	68	71	59
2680162	64	80	47
2680175	62	79	44
2680181	61	71	42
2680223	63	79	43
2680262	68	69	42
2680420	56	74	60
2680493	63	65	50
2680513	56	75	56
2680537	51	80	53
2680553	51	77	55
2680554	51	78	54
2680555	50	78	55
2680634	44	75	60
2680705	42	65	51
2680706	44	63	52
2680708	42	63	51
2680709	42	52	45
2680710	40	60	49
2680711	43	62	48
2680825	50	66	46
2680833	48	65	49
2680878	47	58	60
2680986	35	46	43
2680988	37	44	45
2680989	36	42	45
2680990	36	38	41
2681136	50	51	54
2681138	49	47	50
2681140	54	53	59
2681157	60	57	68
2681195	66	57	71
2681308	51	54	47
2681313	55	56	51
2681316	54	58	51
2681361	57	59	57
2681363	51	58	55
2681488	46	52	47
2681509	50	54	47
2681512	50	56	48
2681514	52	54	51
2681515	50	56	51
2681802	54	50	44
2681830	58	47	47
2681950	62	58	44
2681951	63	56	43
2681952	61	57	42
2682053	40	54	35
2682054	37	47	36
2682056	38	48	37
2682471	77	65	72
2682685	58	43	77
2682776	69	49	77
2683043	72	52	71
2683114	53	48	69
2683115	53	51	68
2683194	45	41	71
2683195	45	39	67
2683241	48	49	69
2683266	46	51	65
2683267	46	44	61
2683295	46	51	51
2683310	43	50	63
2683344	51	55	55
2683345	51	53	56
2683590	51	58	49
2683754	87	49	66
2683812	83	49	58
2683859	74	56	52
2683935	58	62	64
2683989	60	67	61
2683991	66	66	66
2683992	62	68	63
2684111	54	43	55
2684140	52	46	56
2684304	37	45	80
2684358	39	49	67
2684359	36	53	67
2684362	34	48	66
2684472	53	48	58
2684473	52	49	59
2684474	51	45	58
2684506	68	48	61
2684507	67	50	62
2684509	67	50	61
2684523	64	46	60
2684538	68	54	61
2684715	71	54	66
2684843	50	51	54
2684992	39	27	52
2685041	40	35	60
2685226	50	59	51
2685421	59	62	63
2685431	56	56	51
2685473	56	50	63
2685475	59	51	67
2685528	60	42	64
2685598	80	43	50
2685658	75	40	37
2685689	76	51	55
2686075	66	52	68
2686330	61	60	59
2686502	73	59	61
2686786	75	56	69
2687085	61	51	78
2687281	46	60	58
2687282	54	65	65
2687283	57	63	63
2687321	56	62	67
2687432	52	66	61
2687444	49	49	55
2687515	44	48	49
2687555	42	46	51
2687559	39	46	51
2687560	43	48	49
2687572	45	48	53
2687623	42	45	51
2687624	46	46	51
2687773	45	64	77
2687774	51	67	76
2687803	57	60	70
2687813	62	53	63
2687935	73	46	63
2687937	71	45	63
2687955	76	45	65
2688084	73	63	58
2688088	72	70	58
2688270	53	75	65
2688278	52	78	66
2688318	66	59	62
2688330	60	57	57
2688374	74	58	68
2688529	65	66	52
2688586	76	61	51
2688622	80	61	45
2688625	80	63	47
2688671	76	62	55
2688695	75	60	58
2688706	70	59	49
2688721	74	60	52
2688768	73	60	60
2688769	70	59	60
2688771	70	63	59
2688772	70	60	60
2688774	73	62	56
2688917	66	64	59
2688919	63	68	58
2688920	63	68	60
2688922	66	66	56
2688924	65	65	55
2689052	46	62	58
2689279	59	57	63
2689280	58	55	59
2689281	60	57	60
2689693	52	46	58
2689793	58	38	65
2689841	70	51	71
2689843	71	50	72
2689844	71	49	63
2689863	70	58	65
2689902	78	54	61
2690030	74	52	58
2690212	66	48	64
2690215	63	50	63
2690280	69	46	70
2690287	70	45	68
2690476	58	44	60
2690477	59	48	58
2690478	60	47	57
2690546	62	50	48
2690575	63	55	40
2690610	65	68	43
2690624	66	65	44
2690625	64	65	48
2690628	64	65	48
2690797	55	63	69
2690875	67	64	62
2690939	67	59	51
2690944	61	48	46
2690946	62	49	43
2691108	66	47	53
2691119	64	45	54
2691256	43	45	67
2691260	39	47	67
2691261	39	44	67
2691355	58	46	71
2691368	55	43	66
2691397	48	49	62
2691398	47	47	62
2691408	46	46	58
2691410	44	45	58
2691412	45	42	58
2691545	61	58	62
2691546	62	63	61
2691547	60	61	63
2691567	63	61	66
2691595	58	49	62
2691629	61	48	58
2691671	71	45	65
2691745	70	61	58
2691763	67	64	61
2691764	66	62	59
2691772	65	57	56
2691811	70	64	63
2691851	67	59	61
2691913	64	55	51
2692057	75	55	69
2692087	79	52	66
2692242	68	61	64
2692244	62	57	64
2692390	69	68	56
2692391	68	65	59
2692679	90	72	61
2692873	70	57	72
2692915	61	57	54
2692918	59	54	52
2693104	53	51	36
2693105	52	54	36
2693174	57	54	52
2693412	66	45	60
2693414	63	52	55
2693418	61	47	55
2693423	58	51	53
2693495	58	47	56
2693564	52	53	57
2693565	51	52	57
2693566	53	56	58
2693567	52	53	59
2693568	53	55	57
2693570	53	56	57
2693633	51	42	46
2693686	66	52	56
2693781	71	47	66
2693833	59	47	46
2693896	51	58	45
2693961	51	56	44
2694190	59	61	46
2694238	53	61	42
2694489	38	49	51
2694507	39	49	49
2694629	48	55	49
2694696	52	53	58
2694726	53	54	67
2694727	55	57	76
2694834	64	61	67
2694895	61	68	70
2694974	62	67	85
2695299	71	66	62
2695300	70	65	63
2695410	63	61	63
2695446	65	63	47
2695448	66	64	46
2695449	68	66	47
2695450	69	68	51
2695451	65	69	50
2695455	64	62	46
2695479	78	70	40
2695675	62	54	59
2695894	70	67	56
2695896	65	61	46
2695905	67	59	41
2695967	70	57	39
2695980	65	51	39
2696091	46	58	62
2696093	44	60	65
2696101	44	66	60
2696102	45	67	61
2696204	47	69	54
2696270	48	63	73
2696272	47	62	72
2696381	66	55	65
2696382	67	58	65
2696522	52	54	83
2696574	43	40	78
2696632	34	40	65
2696683	54	48	70
2696704	55	55	64
2696849	77	65	73
2696875	64	58	53
2696876	61	61	58
2696878	59	60	58
2696935	71	62	53
2696936	69	62	49
2697053	65	67	59
2697056	61	65	61
2697514	61	57	65
2697594	57	49	78
2697595	59	52	78
2697596	58	49	78
2697786	79	60	52
2698062	64	61	64
2698192	84	67	54
2698256	78	61	59
2698399	81	51	62
2698416	59	46	59
2698420	60	50	55
2698841	63	64	71
2699512	59	41	61
2699596	56	47	46
2699663	70	44	50
2699752	60	55	61
2699804	56	41	60
2699865	80	50	58
2699949	72	42	44
2700039	58	53	38
2700168	70	64	54
2700198	58	57	45
2700207	52	58	46
2700315	63	66	61
2700374	76	83	80
2700382	66	74	69
2700383	66	68	67
2700419	66	68	63
2700420	67	69	63
2700428	62	67	60
2700588	57	60	68
2700635	63	76	87
2700637	63	77	86
2700700	57	76	68
2700717	59	76	58
2700734	64	74	61
2700735	64	71	59
2701040	70	62	67
2701415	58	63	59
2701467	57	62	55
2701472	59	63	55
2701576	56	60	36
2701580	72	69	41
2701648	67	67	46
2701714	66	60	55
2701796	76	57	65
2701800	73	53	65
2701803	73	54	61
2701997	57	64	61
2701998	58	60	62
2701999	57	63	62
2702303	44	43	53
2702353	56	42	59
2702493	54	47	55
2702494	56	54	61
2702495	53	48	59
2702887	55	55	70
2702888	57	59	70
2702892	55	60	69
2703007	58	60	59
2703009	60	66	57
2703077	57	56	53
2703337	38	39	34
2703377	55	47	41
2703728	74	45	50
2703811	73	50	45
2703837	72	60	54
2703838	72	60	54
2703839	70	58	55
2703927	67	67	52
2703932	61	65	49
2703990	62	64	60
2703993	61	62	58
2704031	66	63	56
2704121	59	55	64
2704124	62	56	65
2704139	58	59	68
2704140	55	55	65
2704142	56	54	67
2704277	60	74	74
2704330	42	75	57
2704346	43	77	56
2704470	55	67	48
2704582	44	64	43
2704683	52	57	41
2704790	48	53	49
2704791	48	52	49
2704792	48	53	48
2704793	46	49	50
2704941	54	64	74
2704959	39	52	61
2705172	48	46	65
2705321	49	54	69
2705323	56	64	72
2705325	55	61	73
2705326	52	62	71
2705330	54	64	72
2705331	47	59	70
2705442	50	63	69
2705443	51	61	68
2705445	48	61	69
2705446	47	65	69
2705447	45	63	69
2705509	58	57	57
2705514	67	57	55
2705555	66	60	54
2705787	61	52	66
2705951	49	51	58
2705982	55	52	48
2705998	55	52	46
2706078	78	46	40
2706248	60	40	89
2706251	62	39	87
2706255	64	44	86
2706329	51	53	78
2706344	49	61	82
2706345	50	58	81
2706521	74	53	90
2706524	72	54	89
2706670	65	62	70
2706774	47	59	60
2707038	32	58	68
2707039	35	56	66
2707040	34	60	69
2707079	32	58	51
2707206	48	59	64
2707226	50	47	58
2707253	51	65	64
2707298	56	63	68
2707330	66	62	63
2707493	55	51	59
2707522	62	58	62
2707635	14	14	18
2707636	15	15	17
2707638	14	16	16
2707639	50	45	66
2707648	51	48	72
2707651	50	51	67
2707881	40	56	49
2707948	46	68	53
2707949	44	65	53
2708085	55	65	66
2708098	53	59	68
2708099	54	58	65
2708211	49	72	68
2708361	51	49	61
2708366	49	46	59
2708526	68	58	56
2708600	71	47	61
2708601	74	49	61
2708654	68	59	65
2708750	81	67	52
2708786	78	63	49
2708822	61	64	55
2708842	63	64	59
2709361	83	63	85
2709362	80	63	84
2709363	76	62	84
2709534	57	54	78
2709593	72	77	96
2709864	71	58	79
2709866	67	60	83
2710017	76	64	91
2710018	73	64	93
2710154	71	67	67
2710177	62	66	60
2710502	54	66	61
2710986	74	53	58
2710987	77	53	62
2711082	75	66	54
2711083	77	66	56
2711094	72	69	57
2711266	70	75	93
2711443	66	65	64
2711450	76	64	58
2711453	73	65	61
2711459	71	61	60
2711517	75	81	72
2711605	69	83	80
2711606	68	81	79
2711647	60	63	73
2711756	68	70	63
2711786	63	63	51
2712088	60	68	66
2712291	64	45	56
2712293	65	46	57
2712298	69	42	58
2712342	69	53	69
2712600	76	62	60
2712604	70	66	63
2712649	60	53	63
2712685	60	56	59
2712836	64	61	53
2712917	73	69	56
2712919	69	67	52
2712935	71	61	52
2712955	66	56	52
2712983	67	62	53
2712989	66	65	58
2713018	68	65	65
2713105	48	77	50
2713143	57	65	64
2713157	57	60	63
2713385	50	51	60
2713387	47	49	57
2713494	56	63	72
2713539	51	54	66
2713563	53	57	64
2713716	53	53	44
2713788	63	61	45
2713857	56	73	52
2713910	54	63	58
2714044	75	65	73
2714194	66	57	74
2714244	67	48	66
2714245	66	49	68
2714248	67	50	68
2714301	50	54	72
2714495	59	61	74
2714645	61	62	75
2714715	63	66	68
2715010	38	49	60
2715014	38	51	60
2715155	46	64	67
2715174	54	66	70
2715402	54	55	58
2715501	42	61	53
2715509	42	64	54
2715510	41	65	56
2715511	40	66	54
2715613	64	61	55
2715614	61	60	47
2715656	69	53	54
2715659	68	51	47
2715660	71	55	55
2715661	76	55	57
2715789	67	58	55
2716063	69	65	61
2716473	55	70	67
2716548	62	55	59
2716710	72	66	59
2716719	70	67	61
2717450	58	36	51
2717543	53	40	52
2717552	55	40	49
2717583	74	50	54
2717677	61	57	65
2717749	59	65	61
2717752	64	60	62
2717777	76	56	67
2717927	72	70	55
2717932	72	70	54
2717978	60	63	61
2718044	69	62	52
2718051	64	59	49
2718061	63	53	47
2718096	63	58	56
2718259	48	51	53
2718352	54	51	86
2718354	54	45	85
2718356	51	49	86
2718359	54	46	81
2718389	56	51	85
2718455	56	62	84
2718707	52	68	58
2718709	52	71	59
2718722	47	77	68
2719105	48	64	64
2719106	52	67	69
2719108	51	69	69
2719109	52	67	68
2719258	72	70	60
2719264	66	72	61
2719265	64	69	60
2719281	58	75	63
2719283	58	71	61
2719302	54	73	59
2719452	69	65	62
2719576	60	59	56
2719594	66	62	62
2719698	62	62	62
2719744	62	58	63
2719745	63	61	62
2719769	60	53	53
2719811	56	45	51
2719816	57	43	53
2719920	56	58	62
2719922	59	59	63
2720076	47	67	48
2720551	64	68	62
2720638	61	56	57
2720669	53	49	62
2720748	41	53	55
2720754	40	53	55
2720922	55	67	57
2721132	68	62	59
2721151	55	60	55
2721410	53	60	54
2721413	47	58	54
2721631	61	64	50
2721677	67	58	50
2721679	61	61	46
2721682	65	61	45
2721685	66	66	46
2721688	70	67	49
2721714	51	60	43
2722175	42	52	41
2722262	47	41	48
2722292	44	40	39
2722312	43	44	47
2722575	59	69	55
2722641	53	69	53
2722937	61	47	47
2722954	58	40	40
2723037	51	58	44
2723086	48	69	43
2723155	44	63	50
2723157	45	58	50
2723159	46	60	50
2723303	63	75	61
2723349	81	70	60
2723368	91	66	64
2723446	70	43	85
2723464	63	34	70
2723515	54	46	85
2723516	54	44	84
2723517	54	42	86
2723568	52	53	71
2723810	43	57	76
2723812	40	59	76
2723814	42	60	74
2723828	40	58	93
2723829	41	57	91
2723830	39	56	87
2723961	49	60	83
2723962	50	59	87
2723975	46	50	65
2723977	44	50	63
2723978	47	55	66
2723980	48	54	69
2723982	47	57	67
2723983	44	55	66
2724231	59	70	60
2724234	57	70	61
2724239	60	68	61
2724325	61	58	74
2724592	50	67	69
2724594	50	68	68
2724706	62	70	62
2725137	56	67	69
2725138	58	71	72
2725155	49	71	63
2725174	54	65	59
2725422	51	51	46
2725470	49	60	51
2725475	46	59	51
2725477	49	55	52
2725534	46	52	49
2725590	54	52	42
2725591	51	47	38
2725592	52	47	36
2725621	56	46	41
2725623	56	44	41
2725624	57	48	41
2725738	49	45	47
2725740	49	40	48
2725744	51	45	46
2725918	69	56	53
2725934	66	57	54
2725996	71	60	62
2726119	17	26	33
2726129	19	21	26
2726131	18	18	28
2726138	17	15	25
2726141	17	16	25
2726145	16	14	26
2726153	8	15	20
2726156	8	14	19
2726157	9	14	19
2726159	8	9	15
2726160	8	9	17
2726164	7	8	16
2726165	7	9	19
2726166	7	10	18
2726170	7	8	16
2726171	8	8	11
2726181	19	24	27
2726190	19	30	35
2726218	30	39	54
2726246	34	49	64
2726646	71	54	58
2726707	70	63	61
2726743	56	78	56
2726811	55	65	44
2726820	60	70	45
2726821	59	65	44
2727007	82	72	42
2727467	78	78	69
2727657	69	79	62
2727668	66	70	59
2727683	64	68	55
2727732	72	74	58
2727930	62	49	84
2728222	58	64	68
2728233	54	63	67
2728241	51	56	68
2728255	60	59	75
2728256	58	54	72
2728405	57	64	91
2728406	58	66	89
2728500	58	71	77
2728551	51	68	76
2728583	49	60	88
2728645	49	72	75
2728794	43	69	86
2728795	43	66	83
2728908	45	33	58
2729105	62	51	75
2729166	49	56	80
2729285	63	49	62
2729400	55	56	51
2729457	51	55	62
2729762	56	65	77
2729781	59	74	66
2729784	60	71	59
2729898	71	75	88
2729900	72	82	87
2729902	71	84	91
2729907	74	83	95
2730433	58	69	59
2730453	67	71	60
2730501	70	65	62
2730626	67	64	60
2730741	70	69	48
2730744	68	68	44
2730835	50	54	49
2730839	55	59	50
2730913	60	55	60
2730953	58	49	64
2730976	52	43	50
2730977	51	39	48
2730978	56	45	50
2730983	57	47	51
2731124	62	65	69
2731440	58	61	79
2731581	52	61	86
2731625	56	56	88
2731626	57	56	86
2731704	58	48	64
2731799	55	70	73
2732234	67	63	59
2732238	63	71	58
2732258	69	59	67
2732305	65	51	60
2732306	69	52	63
2732309	69	58	65
2732324	75	59	66
2732456	87	84	72
2732457	91	87	74
2732458	90	81	75
2732594	56	67	61
2732789	65	66	65
2733018	73	48	70
2733280	70	72	52
2733311	67	66	61
2733343	66	58	59
2733436	67	56	68
2733664	64	63	62
2733736	49	45	56
2733737	47	44	56
2733740	46	45	55
2733745	48	50	54
2733746	45	51	54
2733747	46	56	54
2733876	53	72	49
2733878	54	72	52
2733885	55	67	54
2733895	51	69	58
2733896	54	70	59
2733904	53	63	55
2734012	53	66	62
2734055	56	66	70
2734150	59	66	59
2734178	60	60	54
2734202	59	61	52
2734270	73	89	64
2734297	55	80	62
2734359	53	75	70
2734506	47	48	68
2734507	46	48	69
2734508	45	49	67
2734660	40	54	65
2734684	50	46	65
2734686	48	52	64
2734852	36	64	55
2734855	37	62	56
2734856	38	56	55
2734999	75	50	67
2735000	72	49	67
2735003	75	45	66
2735005	77	47	69
2735006	73	44	67
2735183	79	73	73
2735332	69	68	83
2735499	45	63	69
2735624	52	66	73
2735646	52	61	75
2735729	55	51	71
2735749	64	65	76
2735750	62	61	68
2735751	62	63	68
2735753	59	60	70
2735754	61	62	72
2735870	64	69	62
2735904	64	58	49
2736207	57	63	64
2736208	49	59	64
2736209	55	61	64
2736266	53	65	63
2736294	47	58	57
2736385	65	69	58
2736482	68	80	50
2736710	69	58	73
2736778	69	52	72
2736846	71	58	68
2737064	71	52	74
2737210	45	50	68
2737497	42	55	48
2737499	43	51	47
2737605	43	45	51
2737647	45	45	48
2737782	45	56	61
2737812	48	51	52
2737814	48	47	51
2737815	45	47	49
2737870	53	58	71
2737871	51	60	70
2737875	50	64	69
2737881	52	70	67
2737882	49	66	65
2737883	51	64	62
2737884	52	71	66
2737937	55	69	62
2737939	52	67	64
2737940	54	68	62
2737976	54	66	60
2738011	67	77	72
2738013	62	75	70
2738018	72	74	74
2738350	50	57	59
2738351	51	54	57
2738393	64	65	56
2738395	65	63	55
2738396	65	63	59
2738704	64	61	51
2738709	68	64	56
2738728	70	53	60
2738759	72	50	64
2738957	64	72	78
